slug,name,geography,url
/brownfield-land/development-corporation/Q20648596/OPDC-BLR-20,OPDC/BLR/20,OPDC/BLR/20,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/OPDC-BLR-20
,,,
/brownfield-site/development-corporation/Q20648596/OPDC-BLR-21,Midland Gate,brownfield-site:OPDC/BLR/21,https://digital-land.github.io/brownfield-site/development-corporation/Q20648596/OPDC-BLR-21
/brownfield-land/development-corporation/Q20648596/DCS25,DCS25,DCS25,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/DCS25
/brownfield-land/development-corporation/Q20648596/OPDC-BLR-21,OPDC/BLR/21,OPDC/BLR/21,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/OPDC-BLR-21
,,,
/brownfield-site/development-corporation/Q20648596/OPDC-BLR-22,"Holbrook House, Victoria Road Acton W3 6UW",brownfield-site:OPDC/BLR/22,https://digital-land.github.io/brownfield-site/development-corporation/Q20648596/OPDC-BLR-22
/brownfield-land/development-corporation/Q20648596/DCS26,DCS26,DCS26,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/DCS26
/brownfield-land/development-corporation/Q20648596/OPDC-BLR-22,OPDC/BLR/22,OPDC/BLR/22,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/OPDC-BLR-22
,,,
/brownfield-site/development-corporation/Q20648596/OPDC-BLR-23,"Perfume Factory North, 140 Wales Farm Road , Acton W3 6UG",brownfield-site:OPDC/BLR/23,https://digital-land.github.io/brownfield-site/development-corporation/Q20648596/OPDC-BLR-23
/brownfield-land/development-corporation/Q20648596/DCS27,DCS27,DCS27,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/DCS27
/brownfield-land/development-corporation/Q20648596/OPDC-BLR-23,OPDC/BLR/23,OPDC/BLR/23,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/OPDC-BLR-23
,,,
/brownfield-site/development-corporation/Q20648596/OPDC-BLR-24,Victoria Estate,brownfield-site:OPDC/BLR/24,https://digital-land.github.io/brownfield-site/development-corporation/Q20648596/OPDC-BLR-24
/brownfield-land/development-corporation/Q20648596/DCS29,DCS29,DCS29,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/DCS29
/brownfield-land/development-corporation/Q20648596/OPDC-BLR-24,OPDC/BLR/24,OPDC/BLR/24,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/OPDC-BLR-24
,,,
/brownfield-site/development-corporation/Q20648596/OPDC-BLR-25,"6 Portal West, North Acton W3 6RU",brownfield-site:OPDC/BLR/25,https://digital-land.github.io/brownfield-site/development-corporation/Q20648596/OPDC-BLR-25
/brownfield-land/development-corporation/Q20648596/DCS30,DCS30,DCS30,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/DCS30
/brownfield-land/development-corporation/Q20648596/OPDC-BLR-25,OPDC/BLR/25,OPDC/BLR/25,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/OPDC-BLR-25
,,,
/brownfield-site/development-corporation/Q20648596/OPDC-BLR-26,Carphone Warehouse 1 Portal Way Acton W3 6RT,brownfield-site:OPDC/BLR/26,https://digital-land.github.io/brownfield-site/development-corporation/Q20648596/OPDC-BLR-26
/brownfield-land/development-corporation/Q20648596/DCS31,DCS31,DCS31,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/DCS31
/brownfield-land/development-corporation/Q20648596/OPDC-BLR-26,OPDC/BLR/26,OPDC/BLR/26,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/OPDC-BLR-26
,,,
/brownfield-site/development-corporation/Q20648596/OPDC-BLR-28,"Perfume Factory South, 140 Wales Farm Road, Acton W3 6UG",brownfield-site:OPDC/BLR/28,https://digital-land.github.io/brownfield-site/development-corporation/Q20648596/OPDC-BLR-28
/brownfield-land/development-corporation/Q20648596/DCS33,DCS33,DCS33,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/DCS33
/brownfield-land/development-corporation/Q20648596/OPDC-BLR-28,OPDC/BLR/28,OPDC/BLR/28,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/OPDC-BLR-28
,,,
/brownfield-site/development-corporation/Q20648596/OPDC-BLR-29,Algerian Embassy,brownfield-site:OPDC/BLR/29,https://digital-land.github.io/brownfield-site/development-corporation/Q20648596/OPDC-BLR-29
/brownfield-land/development-corporation/Q20648596/DCS34,DCS34,DCS34,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/DCS34
/brownfield-land/development-corporation/Q20648596/OPDC-BLR-29,OPDC/BLR/29,OPDC/BLR/29,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/OPDC-BLR-29
,,,
/brownfield-site/development-corporation/Q20648596/OPDC-BLR-30,"2 Portal Way, Acton W3 6RT",brownfield-site:OPDC/BLR/30,https://digital-land.github.io/brownfield-site/development-corporation/Q20648596/OPDC-BLR-30
/brownfield-land/development-corporation/Q20648596/DCS35,DCS35,DCS35,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/DCS35
/brownfield-land/development-corporation/Q20648596/OPDC-BLR-30,OPDC/BLR/30,OPDC/BLR/30,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/OPDC-BLR-30
,,,
/brownfield-site/development-corporation/Q20648596/OPDC-BLR-31,3 Portal Way,brownfield-site:OPDC/BLR/31,https://digital-land.github.io/brownfield-site/development-corporation/Q20648596/OPDC-BLR-31
/brownfield-land/development-corporation/Q20648596/DCS36,DCS36,DCS36,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/DCS36
/brownfield-land/development-corporation/Q20648596/OPDC-BLR-31,OPDC/BLR/31,OPDC/BLR/31,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/OPDC-BLR-31
,,,
/brownfield-site/development-corporation/Q20648596/OPDC-BLR-32,Big Yellow Storage (Wales Farm Road),brownfield-site:OPDC/BLR/32,https://digital-land.github.io/brownfield-site/development-corporation/Q20648596/OPDC-BLR-32
/brownfield-land/development-corporation/Q20648596/DCS37,DCS37,DCS37,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/DCS37
/brownfield-land/development-corporation/Q20648596/OPDC-BLR-32,OPDC/BLR/32,OPDC/BLR/32,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/OPDC-BLR-32
,,,
/brownfield-site/development-corporation/Q20648596/OPDC-BLR-33,Westway Estate,brownfield-site:OPDC/BLR/33,https://digital-land.github.io/brownfield-site/development-corporation/Q20648596/OPDC-BLR-33
/brownfield-land/development-corporation/Q20648596/DCS39,DCS39,DCS39,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/DCS39
/brownfield-land/development-corporation/Q20648596/OPDC-BLR-33,OPDC/BLR/33,OPDC/BLR/33,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/OPDC-BLR-33
,,,
/brownfield-site/development-corporation/Q20648596/OPDC-BLR-34,Old Oak Common Lane sites,brownfield-site:OPDC/BLR/34,https://digital-land.github.io/brownfield-site/development-corporation/Q20648596/OPDC-BLR-34
/brownfield-land/development-corporation/Q20648596/DCS40,DCS40,DCS40,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/DCS40
/brownfield-land/development-corporation/Q20648596/OPDC-BLR-34,OPDC/BLR/34,OPDC/BLR/34,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/OPDC-BLR-34
,,,
/brownfield-site/development-corporation/Q20648596/OPDC-BLR-35,"ASDA, Park Royal",brownfield-site:OPDC/BLR/35,https://digital-land.github.io/brownfield-site/development-corporation/Q20648596/OPDC-BLR-35
/brownfield-land/development-corporation/Q20648596/DCS41,DCS41,DCS41,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/DCS41
/brownfield-land/development-corporation/Q20648596/OPDC-BLR-35,OPDC/BLR/35,OPDC/BLR/35,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/OPDC-BLR-35
,,,
/brownfield-site/development-corporation/Q20648596/OPDC-BLR-39,Triangle business centre,brownfield-site:OPDC/BLR/39,https://digital-land.github.io/brownfield-site/development-corporation/Q20648596/OPDC-BLR-39
/brownfield-land/development-corporation/Q20648596/OPDC-BLR-39,OPDC/BLR/39,OPDC/BLR/39,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/OPDC-BLR-39
,,,
/brownfield-site/development-corporation/Q20648596/OPDC-BLR-4,EMR,brownfield-site:OPDC/BLR/4,https://digital-land.github.io/brownfield-site/development-corporation/Q20648596/OPDC-BLR-4
/brownfield-land/development-corporation/Q20648596/DCS6,DCS6,DCS6,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/DCS6
/brownfield-land/development-corporation/Q20648596/OPDC-BLR-4,OPDC/BLR/4,OPDC/BLR/4,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/OPDC-BLR-4
,,,
/brownfield-site/development-corporation/Q20648596/OPDC-BLR-40,Goodall Street Industrial estate and site to the west,brownfield-site:OPDC/BLR/40,https://digital-land.github.io/brownfield-site/development-corporation/Q20648596/OPDC-BLR-40
/brownfield-land/development-corporation/Q20648596/OPDC-BLR-40,OPDC/BLR/40,OPDC/BLR/40,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/OPDC-BLR-40
,,,
/brownfield-site/development-corporation/Q20648596/OPDC-BLR-41,Ursula Lapp Estate,brownfield-site:OPDC/BLR/41,https://digital-land.github.io/brownfield-site/development-corporation/Q20648596/OPDC-BLR-41
/brownfield-land/development-corporation/Q20648596/OPDC-BLR-41,OPDC/BLR/41,OPDC/BLR/41,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/OPDC-BLR-41
,,,
/brownfield-site/development-corporation/Q20648596/OPDC-BLR-5,Cumberland Business Park,brownfield-site:OPDC/BLR/5,https://digital-land.github.io/brownfield-site/development-corporation/Q20648596/OPDC-BLR-5
/brownfield-land/development-corporation/Q20648596/DCS7,DCS7,DCS7,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/DCS7
/brownfield-land/development-corporation/Q20648596/OPDC-BLR-5,OPDC/BLR/5,OPDC/BLR/5,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/OPDC-BLR-5
,,,
/brownfield-site/development-corporation/Q20648596/OPDC-BLR-7,Mitre Yard,brownfield-site:OPDC/BLR/7,https://digital-land.github.io/brownfield-site/development-corporation/Q20648596/OPDC-BLR-7
/brownfield-land/development-corporation/Q20648596/DCS9,DCS9,DCS9,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/DCS9
/brownfield-land/development-corporation/Q20648596/OPDC-BLR-7,OPDC/BLR/7,OPDC/BLR/7,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/OPDC-BLR-7
,,,
/brownfield-site/development-corporation/Q20648596/OPDC-BLR-8,North Kensington Gate South,brownfield-site:OPDC/BLR/8,https://digital-land.github.io/brownfield-site/development-corporation/Q20648596/OPDC-BLR-8
/brownfield-land/development-corporation/Q20648596/DCS10,DCS10,DCS10,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/DCS10
/brownfield-land/development-corporation/Q20648596/OPDC-BLR-8,OPDC/BLR/8,OPDC/BLR/8,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/OPDC-BLR-8
,,,
/brownfield-site/development-corporation/Q20648596/OPDC-BLR-9,Mitre Wharf,brownfield-site:OPDC/BLR/9,https://digital-land.github.io/brownfield-site/development-corporation/Q20648596/OPDC-BLR-9
/brownfield-land/development-corporation/Q20648596/DCS11,DCS11,DCS11,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/DCS11
/brownfield-land/development-corporation/Q20648596/OPDC-BLR-9,OPDC/BLR/9,OPDC/BLR/9,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/OPDC-BLR-9
,,,
/brownfield-site/development-corporation/Q6670544/LLDC2,"PDZ12, and adjacent to, Rick Roberts Way",brownfield-site:LLDC2,https://digital-land.github.io/brownfield-site/development-corporation/Q6670544/LLDC2
/brownfield-land/development-corporation/Q6670544/LLDC2,LLDC2,LLDC2,https://digital-land.github.io/brownfield-land/development-corporation/Q6670544/LLDC2
,,,
/brownfield-site/local-authority-eng/BDG/LBBD01,588 Rainham Road,brownfield-site:LBBD01,https://digital-land.github.io/brownfield-site/local-authority-eng/BDG/LBBD01
/brownfield-land/local-authority-eng/BDG/LBBD01,LBBD01,LBBD01,https://digital-land.github.io/brownfield-land/local-authority-eng/BDG/LBBD01
,,,
/brownfield-site/local-authority-eng/BDG/LBBD02,Collior Row EcoGrove,brownfield-site:LBBD02,https://digital-land.github.io/brownfield-site/local-authority-eng/BDG/LBBD02
/brownfield-land/local-authority-eng/BDG/LBBD02,LBBD02,LBBD02,https://digital-land.github.io/brownfield-land/local-authority-eng/BDG/LBBD02
,,,
/brownfield-site/local-authority-eng/BDG/LBBD03,Leys Estate Renewal,brownfield-site:LBBD03,https://digital-land.github.io/brownfield-site/local-authority-eng/BDG/LBBD03
/brownfield-land/local-authority-eng/BDG/LBBD03,LBBD03,LBBD03,https://digital-land.github.io/brownfield-land/local-authority-eng/BDG/LBBD03
,,,
/brownfield-site/local-authority-eng/BDG/LBBD04,Blake Avenue,brownfield-site:LBBD04,https://digital-land.github.io/brownfield-site/local-authority-eng/BDG/LBBD04
/brownfield-land/local-authority-eng/BDG/LBBD04,LBBD04,LBBD04,https://digital-land.github.io/brownfield-land/local-authority-eng/BDG/LBBD04
,,,
/brownfield-site/local-authority-eng/BDG/LBBD05,The Britannia Ph,brownfield-site:LBBD05,https://digital-land.github.io/brownfield-site/local-authority-eng/BDG/LBBD05
/brownfield-land/local-authority-eng/BDG/LBBD05,LBBD05,LBBD05,https://digital-land.github.io/brownfield-land/local-authority-eng/BDG/LBBD05
,,,
/brownfield-site/local-authority-eng/BDG/LBBD06,"Lymington Fields, Phase 2",brownfield-site:LBBD06,https://digital-land.github.io/brownfield-site/local-authority-eng/BDG/LBBD06
/brownfield-land/local-authority-eng/BDG/LBBD06,LBBD06,LBBD06,https://digital-land.github.io/brownfield-land/local-authority-eng/BDG/LBBD06
,,,
/brownfield-site/local-authority-eng/BDG/LBBD07,Gascoigne East Estate Renewal,brownfield-site:LBBD07,https://digital-land.github.io/brownfield-site/local-authority-eng/BDG/LBBD07
/brownfield-land/local-authority-eng/BDG/LBBD07,LBBD07,LBBD07,https://digital-land.github.io/brownfield-land/local-authority-eng/BDG/LBBD07
,,,
/brownfield-site/local-authority-eng/BDG/LBBD08,Merrielands Development Site,brownfield-site:LBBD08,https://digital-land.github.io/brownfield-site/local-authority-eng/BDG/LBBD08
/brownfield-land/local-authority-eng/BDG/LBBD08,LBBD08,LBBD08,https://digital-land.github.io/brownfield-land/local-authority-eng/BDG/LBBD08
,,,
/brownfield-site/local-authority-eng/BDG/LBBD09,Land Adjacent To 25-27 Eldred Road,brownfield-site:LBBD09,https://digital-land.github.io/brownfield-site/local-authority-eng/BDG/LBBD09
/brownfield-land/local-authority-eng/BDG/LBBD09,LBBD09,LBBD09,https://digital-land.github.io/brownfield-land/local-authority-eng/BDG/LBBD09
,,,
/brownfield-site/local-authority-eng/BDG/LBBD10,Fresh Wharf Estate,brownfield-site:LBBD10,https://digital-land.github.io/brownfield-site/local-authority-eng/BDG/LBBD10
/brownfield-land/local-authority-eng/BDG/LBBD10,LBBD10,LBBD10,https://digital-land.github.io/brownfield-land/local-authority-eng/BDG/LBBD10
,,,
/brownfield-site/local-authority-eng/BDG/LBBD11,487 Rainham Road South,brownfield-site:LBBD11,https://digital-land.github.io/brownfield-site/local-authority-eng/BDG/LBBD11
/brownfield-land/local-authority-eng/BDG/LBBD11,LBBD11,LBBD11,https://digital-land.github.io/brownfield-land/local-authority-eng/BDG/LBBD11
,,,
/brownfield-site/local-authority-eng/BDG/LBBD12,New Enterprise House - Prior,brownfield-site:LBBD12,https://digital-land.github.io/brownfield-site/local-authority-eng/BDG/LBBD12
/brownfield-land/local-authority-eng/BDG/LBBD12,LBBD12,LBBD12,https://digital-land.github.io/brownfield-land/local-authority-eng/BDG/LBBD12
/brownfield-land/local-authority-eng/BDG/LBBD13,LBBD13,LBBD13,https://digital-land.github.io/brownfield-land/local-authority-eng/BDG/LBBD13
,,,
/brownfield-site/local-authority-eng/BDG/LBBD13,New Enterprise House 149 - 151 - Full Planning,brownfield-site:LBBD13,https://digital-land.github.io/brownfield-site/local-authority-eng/BDG/LBBD13
/brownfield-land/local-authority-eng/BDG/LBBD12,LBBD12,LBBD12,https://digital-land.github.io/brownfield-land/local-authority-eng/BDG/LBBD12
/brownfield-land/local-authority-eng/BDG/LBBD13,LBBD13,LBBD13,https://digital-land.github.io/brownfield-land/local-authority-eng/BDG/LBBD13
,,,
/brownfield-site/local-authority-eng/BDG/LBBD14,56 Longbridge,brownfield-site:LBBD14,https://digital-land.github.io/brownfield-site/local-authority-eng/BDG/LBBD14
/brownfield-land/local-authority-eng/BDG/LBBD14,LBBD14,LBBD14,https://digital-land.github.io/brownfield-land/local-authority-eng/BDG/LBBD14
,,,
/brownfield-site/local-authority-eng/BDG/LBBD16,Former Barking Police Station,brownfield-site:LBBD16,https://digital-land.github.io/brownfield-site/local-authority-eng/BDG/LBBD16
/brownfield-land/local-authority-eng/BDG/LBBD16,LBBD16,LBBD16,https://digital-land.github.io/brownfield-land/local-authority-eng/BDG/LBBD16
,,,
/brownfield-site/local-authority-eng/BDG/LBBD17,"Elim Pentecostal Church, 194 Ripple Road, Barking",brownfield-site:LBBD17,https://digital-land.github.io/brownfield-site/local-authority-eng/BDG/LBBD17
/brownfield-land/local-authority-eng/BDG/LBBD17,LBBD17,LBBD17,https://digital-land.github.io/brownfield-land/local-authority-eng/BDG/LBBD17
,,,
/brownfield-site/local-authority-eng/BDG/LBBD18,"16 - 48 Cambridge Road, Barking",brownfield-site:LBBD18,https://digital-land.github.io/brownfield-site/local-authority-eng/BDG/LBBD18
/brownfield-land/local-authority-eng/BDG/LBBD18,LBBD18,LBBD18,https://digital-land.github.io/brownfield-land/local-authority-eng/BDG/LBBD18
,,,
/brownfield-site/local-authority-eng/BDG/LBBD19,Abbey Industrial Site,brownfield-site:LBBD19,https://digital-land.github.io/brownfield-site/local-authority-eng/BDG/LBBD19
/brownfield-land/local-authority-eng/BDG/LBBD19,LBBD19,LBBD19,https://digital-land.github.io/brownfield-land/local-authority-eng/BDG/LBBD19
,,,
/brownfield-site/local-authority-eng/BDG/LBBD20,"Ground To second Floors, 6 - 8 Town Quay, Barking",brownfield-site:LBBD20,https://digital-land.github.io/brownfield-site/local-authority-eng/BDG/LBBD20
/brownfield-land/local-authority-eng/BDG/LBBD20,LBBD20,LBBD20,https://digital-land.github.io/brownfield-land/local-authority-eng/BDG/LBBD20
,,,
/brownfield-site/local-authority-eng/BDG/LBBD21,Abbey Retail Park - Be Here,brownfield-site:LBBD21,https://digital-land.github.io/brownfield-site/local-authority-eng/BDG/LBBD21
/brownfield-land/local-authority-eng/BDG/LBBD21,LBBD21,LBBD21,https://digital-land.github.io/brownfield-land/local-authority-eng/BDG/LBBD21
,,,
/brownfield-site/local-authority-eng/BDG/LBBD22,North Street,brownfield-site:LBBD22,https://digital-land.github.io/brownfield-site/local-authority-eng/BDG/LBBD22
/brownfield-land/local-authority-eng/BDG/LBBD22,LBBD22,LBBD22,https://digital-land.github.io/brownfield-land/local-authority-eng/BDG/LBBD22
,,,
/brownfield-site/local-authority-eng/BDG/LBBD23,Ilchester Road Garages,brownfield-site:LBBD23,https://digital-land.github.io/brownfield-site/local-authority-eng/BDG/LBBD23
/brownfield-land/local-authority-eng/BDG/LBBD23,LBBD23,LBBD23,https://digital-land.github.io/brownfield-land/local-authority-eng/BDG/LBBD23
,,,
/brownfield-site/local-authority-eng/BDG/LBBD24,Fitzstephen Road Garages,brownfield-site:LBBD24,https://digital-land.github.io/brownfield-site/local-authority-eng/BDG/LBBD24
/brownfield-land/local-authority-eng/BDG/LBBD24,LBBD24,LBBD24,https://digital-land.github.io/brownfield-land/local-authority-eng/BDG/LBBD24
,,,
/brownfield-site/local-authority-eng/BDG/LBBD25,Land To The Rear Of 243 - 245 High Road,brownfield-site:LBBD25,https://digital-land.github.io/brownfield-site/local-authority-eng/BDG/LBBD25
/brownfield-land/local-authority-eng/BDG/LBBD25,LBBD25,LBBD25,https://digital-land.github.io/brownfield-land/local-authority-eng/BDG/LBBD25
,,,
/brownfield-site/local-authority-eng/BDG/LBBD26,9-10 The Triangle,brownfield-site:LBBD26,https://digital-land.github.io/brownfield-site/local-authority-eng/BDG/LBBD26
/brownfield-land/local-authority-eng/BDG/LBBD26,LBBD26,LBBD26,https://digital-land.github.io/brownfield-land/local-authority-eng/BDG/LBBD26
,,,
/brownfield-site/local-authority-eng/BDG/LBBD27,Land To The Rear Of The Old Vicarage,brownfield-site:LBBD27,https://digital-land.github.io/brownfield-site/local-authority-eng/BDG/LBBD27
/brownfield-land/local-authority-eng/BDG/LBBD27,LBBD27,LBBD27,https://digital-land.github.io/brownfield-land/local-authority-eng/BDG/LBBD27
,,,
/brownfield-site/local-authority-eng/BDG/LBBD28,Kingsbridge,brownfield-site:LBBD28,https://digital-land.github.io/brownfield-site/local-authority-eng/BDG/LBBD28
/brownfield-land/local-authority-eng/BDG/LBBD28,LBBD28,LBBD28,https://digital-land.github.io/brownfield-land/local-authority-eng/BDG/LBBD28
,,,
/brownfield-site/local-authority-eng/BDG/LBBD29,"3 Station Road,",brownfield-site:LBBD29,https://digital-land.github.io/brownfield-site/local-authority-eng/BDG/LBBD29
/brownfield-land/local-authority-eng/BDG/LBBD29,LBBD29,LBBD29,https://digital-land.github.io/brownfield-land/local-authority-eng/BDG/LBBD29
,,,
/brownfield-site/local-authority-eng/BDG/LBBD30,St Marys Parish Church,brownfield-site:LBBD30,https://digital-land.github.io/brownfield-site/local-authority-eng/BDG/LBBD30
/brownfield-land/local-authority-eng/BDG/LBBD30,LBBD30,LBBD30,https://digital-land.github.io/brownfield-land/local-authority-eng/BDG/LBBD30
,,,
/brownfield-site/local-authority-eng/BDG/LBBD31,"Bagleys Spring, land south of cemetery, Whalebone Lane North, Romford",brownfield-site:LBBD31,https://digital-land.github.io/brownfield-site/local-authority-eng/BDG/LBBD31
/brownfield-land/local-authority-eng/BDG/LBBD31,LBBD31,LBBD31,https://digital-land.github.io/brownfield-land/local-authority-eng/BDG/LBBD31
,,,
/brownfield-site/local-authority-eng/BDG/LBBD32,"Rear Of 5 - 7, Reede Road",brownfield-site:LBBD32,https://digital-land.github.io/brownfield-site/local-authority-eng/BDG/LBBD32
/brownfield-land/local-authority-eng/BDG/LBBD32,LBBD32,LBBD32,https://digital-land.github.io/brownfield-land/local-authority-eng/BDG/LBBD32
,,,
/brownfield-site/local-authority-eng/BDG/LBBD33,Burford Close Garages,brownfield-site:LBBD33,https://digital-land.github.io/brownfield-site/local-authority-eng/BDG/LBBD33
/brownfield-land/local-authority-eng/BDG/LBBD33,LBBD33,LBBD33,https://digital-land.github.io/brownfield-land/local-authority-eng/BDG/LBBD33
,,,
/brownfield-site/local-authority-eng/BDG/LBBD34,"Vicarage Fields, Ripple Road",brownfield-site:LBBD34,https://digital-land.github.io/brownfield-site/local-authority-eng/BDG/LBBD34
