slug,site-address,name,geography,url
/brownfield-land/development-corporation/Q20648596/OPDC-BLR-17,Mitre Industrial Estate,OPDC/BLR/17,OPDC/BLR/17,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/OPDC-BLR-17
,,,,
/brownfield-land/development-corporation/Q20648596/DCS22,Tea Crate,DCS22,DCS22,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/DCS22
/brownfield-land/development-corporation/Q20648596/OPDC-BLR-18,Tea Crate,OPDC/BLR/18,OPDC/BLR/18,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/OPDC-BLR-18
,,,,
/brownfield-land/development-corporation/Q20648596/DCS23,Acton Wells,DCS23,DCS23,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/DCS23
/brownfield-land/development-corporation/Q20648596/OPDC-BLR-19,Acton Wells,OPDC/BLR/19,OPDC/BLR/19,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/OPDC-BLR-19
,,,,
/brownfield-land/development-corporation/Q20648596/DCS24,Boden House,DCS24,DCS24,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/DCS24
/brownfield-land/development-corporation/Q20648596/OPDC-BLR-20,Boden House,OPDC/BLR/20,OPDC/BLR/20,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/OPDC-BLR-20
,,,,
/brownfield-land/development-corporation/Q20648596/DCS25,Midland Gate,DCS25,DCS25,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/DCS25
/brownfield-land/development-corporation/Q20648596/OPDC-BLR-21,Midland Gate,OPDC/BLR/21,OPDC/BLR/21,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/OPDC-BLR-21
,,,,
/brownfield-land/development-corporation/Q20648596/DCS26,"Holbrook House, Victoria Road Acton W3 6UW",DCS26,DCS26,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/DCS26
/brownfield-land/development-corporation/Q20648596/OPDC-BLR-22,"Holbrook House, Victoria Road Acton W3 6UW",OPDC/BLR/22,OPDC/BLR/22,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/OPDC-BLR-22
,,,,
/brownfield-land/development-corporation/Q20648596/DCS27,"Perfume Factory North, 140 Wales Farm Road , Acton W3 6UG",DCS27,DCS27,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/DCS27
/brownfield-land/development-corporation/Q20648596/OPDC-BLR-23,"Perfume Factory North, 140 Wales Farm Road , Acton W3 6UG",OPDC/BLR/23,OPDC/BLR/23,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/OPDC-BLR-23
,,,,
/brownfield-land/development-corporation/Q20648596/DCS29,Victoria Estate,DCS29,DCS29,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/DCS29
/brownfield-land/development-corporation/Q20648596/OPDC-BLR-24,Victoria Estate,OPDC/BLR/24,OPDC/BLR/24,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/OPDC-BLR-24
,,,,
/brownfield-land/development-corporation/Q20648596/DCS30,"6 Portal West, North Acton W3 6RU",DCS30,DCS30,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/DCS30
/brownfield-land/development-corporation/Q20648596/OPDC-BLR-25,"6 Portal West, North Acton W3 6RU",OPDC/BLR/25,OPDC/BLR/25,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/OPDC-BLR-25
,,,,
/brownfield-land/development-corporation/Q20648596/DCS31,Carphone Warehouse 1 Portal Way Acton W3 6RT,DCS31,DCS31,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/DCS31
/brownfield-land/development-corporation/Q20648596/OPDC-BLR-26,Carphone Warehouse 1 Portal Way Acton W3 6RT,OPDC/BLR/26,OPDC/BLR/26,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/OPDC-BLR-26
,,,,
/brownfield-land/development-corporation/Q20648596/DCS32,"The Portal,The Portal Land At Wales Farm Road & Portal Way. Acton W3 6EJ",DCS32,DCS32,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/DCS32
/brownfield-land/development-corporation/Q20648596/OPDC-BLR-27,"The Portal,The Portal Land At Wales Farm Road & Portal Way. Acton W3 6EJ",OPDC/BLR/27,OPDC/BLR/27,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/OPDC-BLR-27
,,,,
/brownfield-land/development-corporation/Q20648596/DCS33,"Perfume Factory South, 140 Wales Farm Road, Acton W3 6UG",DCS33,DCS33,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/DCS33
/brownfield-land/development-corporation/Q20648596/OPDC-BLR-28,"Perfume Factory South, 140 Wales Farm Road, Acton W3 6UG",OPDC/BLR/28,OPDC/BLR/28,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/OPDC-BLR-28
,,,,
/brownfield-land/development-corporation/Q20648596/DCS34,Algerian Embassy,DCS34,DCS34,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/DCS34
/brownfield-land/development-corporation/Q20648596/OPDC-BLR-29,Algerian Embassy,OPDC/BLR/29,OPDC/BLR/29,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/OPDC-BLR-29
,,,,
/brownfield-land/development-corporation/Q20648596/DCS35,"2 Portal Way, Acton W3 6RT",DCS35,DCS35,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/DCS35
/brownfield-land/development-corporation/Q20648596/OPDC-BLR-30,"2 Portal Way, Acton W3 6RT",OPDC/BLR/30,OPDC/BLR/30,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/OPDC-BLR-30
,,,,
/brownfield-land/development-corporation/Q20648596/DCS37,Big Yellow Storage (Wales Farm Road),DCS37,DCS37,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/DCS37
/brownfield-land/development-corporation/Q20648596/OPDC-BLR-32,Big Yellow Storage (Wales Farm Road),OPDC/BLR/32,OPDC/BLR/32,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/OPDC-BLR-32
,,,,
/brownfield-land/development-corporation/Q20648596/DCS39,Westway Estate,DCS39,DCS39,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/DCS39
/brownfield-land/development-corporation/Q20648596/OPDC-BLR-33,Westway Estate,OPDC/BLR/33,OPDC/BLR/33,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/OPDC-BLR-33
,,,,
/brownfield-land/development-corporation/Q20648596/DCS40,Old Oak Common Lane sites,DCS40,DCS40,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/DCS40
/brownfield-land/development-corporation/Q20648596/OPDC-BLR-34,Old Oak Common Lane sites,OPDC/BLR/34,OPDC/BLR/34,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/OPDC-BLR-34
,,,,
/brownfield-land/development-corporation/Q20648596/DCS41,"ASDA, Park Royal",DCS41,DCS41,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/DCS41
/brownfield-land/development-corporation/Q20648596/OPDC-BLR-35,"ASDA, Park Royal",OPDC/BLR/35,OPDC/BLR/35,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/OPDC-BLR-35
,,,,
/brownfield-land/development-corporation/Q20648596/DCS42,247 Acton Lane,DCS42,DCS42,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/DCS42
/brownfield-land/development-corporation/Q20648596/OPDC-BLR-36,247 Acton Lane,OPDC/BLR/36,OPDC/BLR/36,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/OPDC-BLR-36
,,,,
/brownfield-land/development-corporation/Q20648596/DCS5,Car Giant,DCS5,DCS5,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/DCS5
/brownfield-land/development-corporation/Q20648596/OPDC-BLR-3,Car Giant,OPDC/BLR/3,OPDC/BLR/3,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/OPDC-BLR-3
,,,,
/brownfield-land/development-corporation/Q20648596/DCS6,EMR,DCS6,DCS6,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/DCS6
/brownfield-land/development-corporation/Q20648596/OPDC-BLR-4,EMR,OPDC/BLR/4,OPDC/BLR/4,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/OPDC-BLR-4
,,,,
/brownfield-land/development-corporation/Q20648596/DCS7,Cumberland Business Park,DCS7,DCS7,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/DCS7
/brownfield-land/development-corporation/Q20648596/OPDC-BLR-5,Cumberland Business Park,OPDC/BLR/5,OPDC/BLR/5,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/OPDC-BLR-5
,,,,
/brownfield-land/development-corporation/Q20648596/DCS8,North Kensington Gate North,DCS8,DCS8,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/DCS8
/brownfield-land/development-corporation/Q20648596/OPDC-BLR-6,North Kensington Gate North,OPDC/BLR/6,OPDC/BLR/6,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/OPDC-BLR-6
,,,,
/brownfield-land/development-corporation/Q20648596/DCS9,Mitre Yard,DCS9,DCS9,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/DCS9
/brownfield-land/development-corporation/Q20648596/OPDC-BLR-7,Mitre Yard,OPDC/BLR/7,OPDC/BLR/7,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/OPDC-BLR-7
,,,,
/brownfield-land/local-authority-eng/BAI/BAS0053,"Independant House, Radford Business Centre, Radford Way, Billericay, Essex. CM12 0BZ",BAS0053,BAS0053,https://digital-land.github.io/brownfield-land/local-authority-eng/BAI/BAS0053
/brownfield-land/local-authority-eng/BAI/BAS0067,"Independant House, Radford Business Centre, Radford Way, Billericay, Essex. CM12 0BZ",BAS0067,BAS0067,https://digital-land.github.io/brownfield-land/local-authority-eng/BAI/BAS0067
,,,,
/brownfield-land/local-authority-eng/BAN/14-02200-OUT,Burnham Copse Infant School New Church Road Tadley,14/02200/OUT,14/02200/OUT,https://digital-land.github.io/brownfield-land/local-authority-eng/BAN/14-02200-OUT
/brownfield-land/local-authority-eng/BAN/18-00524-RES,Burnham Copse Infant School New Church Road Tadley,18/00524/RES,18/00524/RES,https://digital-land.github.io/brownfield-land/local-authority-eng/BAN/18-00524-RES
,,,,
/brownfield-land/local-authority-eng/BAN/15-03777-GPDOFF,Spectrum House 8 Woodlands Business Village Coronation Road Basingstoke,15/03777/GPDOFF,15/03777/GPDOFF,https://digital-land.github.io/brownfield-land/local-authority-eng/BAN/15-03777-GPDOFF
/brownfield-land/local-authority-eng/BAN/17-02605-GPDOFF,Spectrum House 8 Woodlands Business Village Coronation Road Basingstoke,17/02605/GPDOFF,17/02605/GPDOFF,https://digital-land.github.io/brownfield-land/local-authority-eng/BAN/17-02605-GPDOFF
,,,,
/brownfield-land/local-authority-eng/BAN/16-00031-GPDOFF,Innovation Court New Street Basingstoke,16/00031/GPDOFF,16/00031/GPDOFF,https://digital-land.github.io/brownfield-land/local-authority-eng/BAN/16-00031-GPDOFF
/brownfield-land/local-authority-eng/BAN/18-01504-GPDOFF,Innovation Court New Street Basingstoke,18/01504/GPDOFF,18/01504/GPDOFF,https://digital-land.github.io/brownfield-land/local-authority-eng/BAN/18-01504-GPDOFF
,,,,
/brownfield-land/local-authority-eng/BAN/16-04426-GPDOFF,Spinnaker House Lime Tree Way Chineham Basingstoke,16/04426/GPDOFF,16/04426/GPDOFF,https://digital-land.github.io/brownfield-land/local-authority-eng/BAN/16-04426-GPDOFF
/brownfield-land/local-authority-eng/BAN/17-02516-GPDOFF,Spinnaker House Lime Tree Way Chineham Basingstoke,17/02516/GPDOFF,17/02516/GPDOFF,https://digital-land.github.io/brownfield-land/local-authority-eng/BAN/17-02516-GPDOFF
,,,,
/brownfield-land/local-authority-eng/BAN/17-01714-GPDOFF,Global House Victoria Street Basingstoke,17/01714/GPDOFF,17/01714/GPDOFF,https://digital-land.github.io/brownfield-land/local-authority-eng/BAN/17-01714-GPDOFF
/brownfield-land/local-authority-eng/BAN/18-03684-FUL,Global House Victoria Street Basingstoke,18/03684/FUL,18/03684/FUL,https://digital-land.github.io/brownfield-land/local-authority-eng/BAN/18-03684-FUL
,,,,
/brownfield-land/local-authority-eng/BAN/17-03673-FUL,Deeside Alliston Way,17/03673/FUL,17/03673/FUL,https://digital-land.github.io/brownfield-land/local-authority-eng/BAN/17-03673-FUL
/brownfield-land/local-authority-eng/BAN/BAS028,Deeside Alliston Way,BAS028,BAS028,https://digital-land.github.io/brownfield-land/local-authority-eng/BAN/BAS028
,,,,
/brownfield-land/local-authority-eng/BAN/18-02735-PIP,Kings School Brambleys Close Basingstoke,18/02735/PIP,18/02735/PIP,https://digital-land.github.io/brownfield-land/local-authority-eng/BAN/18-02735-PIP
/brownfield-land/local-authority-eng/BAN/BAS046,Kings School,BAS046,BAS046,https://digital-land.github.io/brownfield-land/local-authority-eng/BAN/BAS046
,,,,
/brownfield-land/local-authority-eng/BAN/19-00717-GPDOFF,Unity Place Lime Tree Way Chineham,19/00717/GPDOFF,19/00717/GPDOFF,https://digital-land.github.io/brownfield-land/local-authority-eng/BAN/19-00717-GPDOFF
/brownfield-land/local-authority-eng/BAN/19-01664-GPDOFF,Unity Place Lime Tree Way Chineham,19/01664/GPDOFF,19/01664/GPDOFF,https://digital-land.github.io/brownfield-land/local-authority-eng/BAN/19-01664-GPDOFF
,,,,
/brownfield-land/local-authority-eng/BAN/19-02449-OUT,The Hollies Aldermaston Road,19/02449/OUT,19/02449/OUT,https://digital-land.github.io/brownfield-land/local-authority-eng/BAN/19-02449-OUT
/brownfield-land/local-authority-eng/BAN/RO002,The Hollies Aldermaston Road,RO002,RO002,https://digital-land.github.io/brownfield-land/local-authority-eng/BAN/RO002
,,,,
/brownfield-land/local-authority-eng/BAN/BAS004,Basing View Basingstoke,BAS004,BAS004,https://digital-land.github.io/brownfield-land/local-authority-eng/BAN/BAS004
/brownfield-land/local-authority-eng/BAN/BAS153,Basing View Basingstoke,BAS153,BAS153,https://digital-land.github.io/brownfield-land/local-authority-eng/BAN/BAS153
,,,,
/brownfield-land/local-authority-eng/BAN/BAS012,Police Station London Road Basingstoke,BAS012,BAS012,https://digital-land.github.io/brownfield-land/local-authority-eng/BAN/BAS012
/brownfield-land/local-authority-eng/BAN/BAS184,Police Station London Road Basingstoke,BAS184,BAS184,https://digital-land.github.io/brownfield-land/local-authority-eng/BAN/BAS184
,,,,
/brownfield-land/local-authority-eng/BAN/BAS031,Land At Former Newman Bassett House Basingstoke,BAS031,BAS031,https://digital-land.github.io/brownfield-land/local-authority-eng/BAN/BAS031
/brownfield-land/local-authority-eng/BAN/BAS070,Land At Former Newman Bassett House Basingstoke,BAS070,BAS070,https://digital-land.github.io/brownfield-land/local-authority-eng/BAN/BAS070
,,,,
/brownfield-land/local-authority-eng/BAN/WHIT004,Police Station Dances Lane Whitchurch,WHIT004,WHIT004,https://digital-land.github.io/brownfield-land/local-authority-eng/BAN/WHIT004
/brownfield-land/local-authority-eng/BAN/WHIT017,Former Police Station Dances Lane Whitchurch,WHIT017,WHIT017,https://digital-land.github.io/brownfield-land/local-authority-eng/BAN/WHIT017
,,,,
/brownfield-land/local-authority-eng/BBD/11,"Clearance site, Redlam Brow, Blackburn",11,11,https://digital-land.github.io/brownfield-land/local-authority-eng/BBD/11
/brownfield-land/local-authority-eng/BBD/25,"Clearance site, Redlam Brow, Blackburn",25,25,https://digital-land.github.io/brownfield-land/local-authority-eng/BBD/25
,,,,
/brownfield-land/local-authority-eng/BBD/13,"Former Lower Darwen Paper Mill, Greenbank Terrace, Lower Darwen",13,13,https://digital-land.github.io/brownfield-land/local-authority-eng/BBD/13
/brownfield-land/local-authority-eng/BBD/29,"Former Lower Darwen Paper Mill, Greenbank Terrace, Lower Darwen",29,29,https://digital-land.github.io/brownfield-land/local-authority-eng/BBD/29
,,,,
/brownfield-land/local-authority-eng/BBD/14,"Belgrave Mill, Darwen",14,14,https://digital-land.github.io/brownfield-land/local-authority-eng/BBD/14
/brownfield-land/local-authority-eng/BBD/30,"Belgrave Mill, Darwen",30,30,https://digital-land.github.io/brownfield-land/local-authority-eng/BBD/30
,,,,
/brownfield-land/local-authority-eng/BBD/15,"Former Greenways, Salisbury Road, Darwen",15,15,https://digital-land.github.io/brownfield-land/local-authority-eng/BBD/15
/brownfield-land/local-authority-eng/BBD/34,"Former Greenways, Salisbury Road, Darwen",34,34,https://digital-land.github.io/brownfield-land/local-authority-eng/BBD/34
,,,,
/brownfield-land/local-authority-eng/BBD/2,"Garage site, Harcourt Road, Blackburn",2,2,https://digital-land.github.io/brownfield-land/local-authority-eng/BBD/2
/brownfield-land/local-authority-eng/BBD/8,"Garage site, Harcourt Road, Blackburn",8,8,https://digital-land.github.io/brownfield-land/local-authority-eng/BBD/8
,,,,
/brownfield-land/local-authority-eng/BDF/14-02875-FUL,"30 The Broadway, Bedford",14/02875/FUL,14/02875/FUL,https://digital-land.github.io/brownfield-land/local-authority-eng/BDF/14-02875-FUL
/brownfield-land/local-authority-eng/BDF/20-00303-S73,"30 The Broadway, Bedford",20/00303/S73,20/00303/S73,https://digital-land.github.io/brownfield-land/local-authority-eng/BDF/20-00303-S73
,,,,
/brownfield-land/local-authority-eng/BDF/19-00717-CPNO,"Enterprise House, 4 - 6 Union Street, Bedford",19/00717/CPNO,19/00717/CPNO,https://digital-land.github.io/brownfield-land/local-authority-eng/BDF/19-00717-CPNO
/brownfield-land/local-authority-eng/BDF/20-00830-FUL,"Enterprise House, 4 - 6 Union Street, Bedford",20/00830/FUL,20/00830/FUL,https://digital-land.github.io/brownfield-land/local-authority-eng/BDF/20-00830-FUL
,,,,
/brownfield-land/local-authority-eng/BDF/Greyfriars-Policy-10,"Greyfriars, Bedford",Greyfriars Policy 10,Greyfriars Policy 10,https://digital-land.github.io/brownfield-land/local-authority-eng/BDF/Greyfriars-Policy-10
/brownfield-land/local-authority-eng/BDF/Greyfriars-Policy-11,"Greyfriars, Bedford",Greyfriars Policy 11,Greyfriars Policy 11,https://digital-land.github.io/brownfield-land/local-authority-eng/BDF/Greyfriars-Policy-11
,,,,
/brownfield-land/local-authority-eng/BDF/South-of-the-river-Policy-13,"South of the river, Bedford",South of the river Policy 13,South of the river Policy 13,https://digital-land.github.io/brownfield-land/local-authority-eng/BDF/South-of-the-river-Policy-13
/brownfield-land/local-authority-eng/BDF/South-of-the-river-Policy-14,"South of the river, Bedford",South of the river Policy 14,South of the river Policy 14,https://digital-land.github.io/brownfield-land/local-authority-eng/BDF/South-of-the-river-Policy-14
,,,,
/brownfield-land/local-authority-eng/BEX/BLR054,"Broadway House, Trinity Place, Bexleyheath",BLR054,BLR054,https://digital-land.github.io/brownfield-land/local-authority-eng/BEX/BLR054
/brownfield-land/local-authority-eng/BEX/BLR272,"Broadway House, Trinity Place",BLR272,BLR272,https://digital-land.github.io/brownfield-land/local-authority-eng/BEX/BLR272
,,,,
/brownfield-land/local-authority-eng/BIR/C415,"Auchinleck Square and Auchinleck House - Phase 2, Broad Street, Ladywood",C415,C415,https://digital-land.github.io/brownfield-land/local-authority-eng/BIR/C415
/brownfield-land/local-authority-eng/BIR/CC415,"Auchinleck Square and Auchinleck House - Phase 2, Broad Street, Ladywood",CC415,CC415,https://digital-land.github.io/brownfield-land/local-authority-eng/BIR/CC415
,,,,
/brownfield-land/local-authority-eng/BIR/C416,"20 Tenby Street North, Soho & Jewellery Quarter",C416,C416,https://digital-land.github.io/brownfield-land/local-authority-eng/BIR/C416
/brownfield-land/local-authority-eng/BIR/CC416,"20 Tenby Street North, Soho & Jewellery Quarter",CC416,CC416,https://digital-land.github.io/brownfield-land/local-authority-eng/BIR/CC416
,,,,
/brownfield-land/local-authority-eng/BIR/C419,"Ringway Centre Smallbrook Queensway, Bordesley & Highgate",C419,C419,https://digital-land.github.io/brownfield-land/local-authority-eng/BIR/C419
/brownfield-land/local-authority-eng/BIR/CC419,"Ringway Centre Smallbrook Queensway, Bordesley & Highgate",CC419,CC419,https://digital-land.github.io/brownfield-land/local-authority-eng/BIR/CC419
,,,,
/brownfield-land/local-authority-eng/BIR/C420,"Corner of Essex Street / Bristol Street, Bordesley & Highgate",C420,C420,https://digital-land.github.io/brownfield-land/local-authority-eng/BIR/C420
/brownfield-land/local-authority-eng/BIR/CC420,"Corner of Essex Street / Bristol Street, Bordesley & Highgate",CC420,CC420,https://digital-land.github.io/brownfield-land/local-authority-eng/BIR/CC420
,,,,
/brownfield-land/local-authority-eng/BIR/C421,"Land bounded by Great Hampton Street and Harford Street and Barr Street, Newtown",C421,C421,https://digital-land.github.io/brownfield-land/local-authority-eng/BIR/C421
/brownfield-land/local-authority-eng/BIR/CC421,"Land bounded by Great Hampton Street and Harford Street and Barr Street, Newtown",CC421,CC421,https://digital-land.github.io/brownfield-land/local-authority-eng/BIR/CC421
,,,,
/brownfield-land/local-authority-eng/BIR/C423,"1-2 Legge Lane, Soho & Jewellery Quarter",C423,C423,https://digital-land.github.io/brownfield-land/local-authority-eng/BIR/C423
/brownfield-land/local-authority-eng/BIR/CC423,"1-2 Legge Lane, Soho & Jewellery Quarter",CC423,CC423,https://digital-land.github.io/brownfield-land/local-authority-eng/BIR/CC423
,,,,
/brownfield-land/local-authority-eng/BIR/C425,"Land Corner of Cheapside and Moseley Road, Bordesley & Highgate",C425,C425,https://digital-land.github.io/brownfield-land/local-authority-eng/BIR/C425
/brownfield-land/local-authority-eng/BIR/CC425,"Land Corner of Cheapside and Moseley Road, Bordesley & Highgate",CC425,CC425,https://digital-land.github.io/brownfield-land/local-authority-eng/BIR/CC425
,,,,
/brownfield-land/local-authority-eng/BIR/C426,"230 Bradford Street, Bordesley & Highgate",C426,C426,https://digital-land.github.io/brownfield-land/local-authority-eng/BIR/C426
/brownfield-land/local-authority-eng/BIR/CC426,"230 Bradford Street, Bordesley & Highgate",CC426,CC426,https://digital-land.github.io/brownfield-land/local-authority-eng/BIR/CC426
,,,,
/brownfield-land/local-authority-eng/BIR/C427,"50 Regent House, Frederick Street, Soho & Jewellery Quarter",C427,C427,https://digital-land.github.io/brownfield-land/local-authority-eng/BIR/C427
/brownfield-land/local-authority-eng/BIR/CC427,"50 Regent House, Frederick Street, Soho & Jewellery Quarter",CC427,CC427,https://digital-land.github.io/brownfield-land/local-authority-eng/BIR/CC427
,,,,
/brownfield-land/local-authority-eng/BIR/C428,"Blocks 1&2 Branston Court, Branston Street, Soho & Jewellery Quarter",C428,C428,https://digital-land.github.io/brownfield-land/local-authority-eng/BIR/C428
/brownfield-land/local-authority-eng/BIR/CC428,"Blocks 1&2 Branston Court, Branston Street, Soho & Jewellery Quarter",CC428,CC428,https://digital-land.github.io/brownfield-land/local-authority-eng/BIR/CC428
,,,,
/brownfield-land/local-authority-eng/BIR/C429,"123 Bradford Street, Bordesley & Highgate",C429,C429,https://digital-land.github.io/brownfield-land/local-authority-eng/BIR/C429
/brownfield-land/local-authority-eng/BIR/CC429,"123 Bradford Street, Bordesley & Highgate",CC429,CC429,https://digital-land.github.io/brownfield-land/local-authority-eng/BIR/CC429
,,,,
/brownfield-land/local-authority-eng/BIR/C431,"Victoria Mansions, 32-35 Hall Street, Soho & Jewellery Quarter",C431,C431,https://digital-land.github.io/brownfield-land/local-authority-eng/BIR/C431
/brownfield-land/local-authority-eng/BIR/CC431,"Victoria Mansions, 32-35 Hall Street, Soho & Jewellery Quarter",CC431,CC431,https://digital-land.github.io/brownfield-land/local-authority-eng/BIR/CC431
,,,,
/brownfield-land/local-authority-eng/BIR/C432,"2-4 Summer Hill Terrace, Soho & Jewellery Quarter",C432,C432,https://digital-land.github.io/brownfield-land/local-authority-eng/BIR/C432
/brownfield-land/local-authority-eng/BIR/CC432,"2-4 Summer Hill Terrace, Soho & Jewellery Quarter",CC432,CC432,https://digital-land.github.io/brownfield-land/local-authority-eng/BIR/CC432
,,,,
/brownfield-land/local-authority-eng/BIR/C434,"58-72 John Bright Street, Ladywood",C434,C434,https://digital-land.github.io/brownfield-land/local-authority-eng/BIR/C434
/brownfield-land/local-authority-eng/BIR/CC434,"58-72 John Bright Street, Ladywood",CC434,CC434,https://digital-land.github.io/brownfield-land/local-authority-eng/BIR/CC434
,,,,
/brownfield-land/local-authority-eng/BIR/C436,"18-19 Linoel Street, Soho & Jewellery Quarter",C436,C436,https://digital-land.github.io/brownfield-land/local-authority-eng/BIR/C436
/brownfield-land/local-authority-eng/BIR/CC436,"18-19 Linoel Street, Soho & Jewellery Quarter",CC436,CC436,https://digital-land.github.io/brownfield-land/local-authority-eng/BIR/CC436
,,,,
