slug,name,geography,url
/brownfield-land/development-corporation/Q20648596/DCS30,DCS30,DCS30,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/DCS30
/brownfield-land/development-corporation/Q20648596/OPDC-BLR-25,OPDC/BLR/25,OPDC/BLR/25,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/OPDC-BLR-25
,,,
/brownfield-land/development-corporation/Q20648596/DCS31,DCS31,DCS31,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/DCS31
/brownfield-land/development-corporation/Q20648596/OPDC-BLR-26,OPDC/BLR/26,OPDC/BLR/26,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/OPDC-BLR-26
,,,
/brownfield-land/development-corporation/Q20648596/DCS32,DCS32,DCS32,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/DCS32
/brownfield-land/development-corporation/Q20648596/OPDC-BLR-27,OPDC/BLR/27,OPDC/BLR/27,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/OPDC-BLR-27
,,,
/brownfield-land/development-corporation/Q20648596/DCS33,DCS33,DCS33,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/DCS33
/brownfield-land/development-corporation/Q20648596/OPDC-BLR-28,OPDC/BLR/28,OPDC/BLR/28,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/OPDC-BLR-28
,,,
/brownfield-land/development-corporation/Q20648596/DCS34,DCS34,DCS34,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/DCS34
/brownfield-land/development-corporation/Q20648596/OPDC-BLR-29,OPDC/BLR/29,OPDC/BLR/29,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/OPDC-BLR-29
,,,
/brownfield-land/development-corporation/Q20648596/DCS35,DCS35,DCS35,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/DCS35
/brownfield-land/development-corporation/Q20648596/OPDC-BLR-30,OPDC/BLR/30,OPDC/BLR/30,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/OPDC-BLR-30
,,,
/brownfield-land/development-corporation/Q20648596/DCS36,DCS36,DCS36,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/DCS36
/brownfield-land/development-corporation/Q20648596/OPDC-BLR-31,OPDC/BLR/31,OPDC/BLR/31,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/OPDC-BLR-31
,,,
/brownfield-land/development-corporation/Q20648596/DCS37,DCS37,DCS37,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/DCS37
/brownfield-land/development-corporation/Q20648596/OPDC-BLR-32,OPDC/BLR/32,OPDC/BLR/32,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/OPDC-BLR-32
,,,
/brownfield-land/development-corporation/Q20648596/DCS39,DCS39,DCS39,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/DCS39
/brownfield-land/development-corporation/Q20648596/OPDC-BLR-33,OPDC/BLR/33,OPDC/BLR/33,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/OPDC-BLR-33
,,,
/brownfield-land/development-corporation/Q20648596/DCS40,DCS40,DCS40,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/DCS40
/brownfield-land/development-corporation/Q20648596/OPDC-BLR-34,OPDC/BLR/34,OPDC/BLR/34,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/OPDC-BLR-34
,,,
/brownfield-land/development-corporation/Q20648596/DCS41,DCS41,DCS41,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/DCS41
/brownfield-land/development-corporation/Q20648596/OPDC-BLR-35,OPDC/BLR/35,OPDC/BLR/35,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/OPDC-BLR-35
,,,
/brownfield-land/development-corporation/Q20648596/DCS42,DCS42,DCS42,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/DCS42
/brownfield-land/development-corporation/Q20648596/OPDC-BLR-36,OPDC/BLR/36,OPDC/BLR/36,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/OPDC-BLR-36
,,,
/brownfield-land/development-corporation/Q20648596/DCS43,DCS43,DCS43,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/DCS43
/brownfield-land/development-corporation/Q20648596/DCS43a,DCS43a,DCS43a,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/DCS43a
/brownfield-land/development-corporation/Q20648596/OPDC-BLR-37,OPDC/BLR/37,OPDC/BLR/37,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/OPDC-BLR-37
/brownfield-land/development-corporation/Q20648596/OPDC-BLR-38,OPDC/BLR/38,OPDC/BLR/38,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/OPDC-BLR-38
,,,
/brownfield-land/development-corporation/Q20648596/DCS5,DCS5,DCS5,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/DCS5
/brownfield-land/development-corporation/Q20648596/OPDC-BLR-3,OPDC/BLR/3,OPDC/BLR/3,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/OPDC-BLR-3
,,,
/brownfield-land/development-corporation/Q20648596/DCS6,DCS6,DCS6,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/DCS6
/brownfield-land/development-corporation/Q20648596/OPDC-BLR-4,OPDC/BLR/4,OPDC/BLR/4,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/OPDC-BLR-4
,,,
/brownfield-land/development-corporation/Q20648596/DCS7,DCS7,DCS7,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/DCS7
/brownfield-land/development-corporation/Q20648596/OPDC-BLR-5,OPDC/BLR/5,OPDC/BLR/5,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/OPDC-BLR-5
,,,
/brownfield-land/development-corporation/Q20648596/DCS8,DCS8,DCS8,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/DCS8
/brownfield-land/development-corporation/Q20648596/OPDC-BLR-6,OPDC/BLR/6,OPDC/BLR/6,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/OPDC-BLR-6
,,,
/brownfield-land/development-corporation/Q20648596/DCS9,DCS9,DCS9,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/DCS9
/brownfield-land/development-corporation/Q20648596/OPDC-BLR-7,OPDC/BLR/7,OPDC/BLR/7,https://digital-land.github.io/brownfield-land/development-corporation/Q20648596/OPDC-BLR-7
,,,
/brownfield-land/local-authority-eng/AMB/BFLR0029,BFLR0029,BFLR0029,https://digital-land.github.io/brownfield-land/local-authority-eng/AMB/BFLR0029
/brownfield-land/local-authority-eng/AMB/BFLR0047,BFLR0047,BFLR0047,https://digital-land.github.io/brownfield-land/local-authority-eng/AMB/BFLR0047
,,,
/brownfield-land/local-authority-eng/BAE/BFR11,BFR11,BFR11,https://digital-land.github.io/brownfield-land/local-authority-eng/BAE/BFR11
/brownfield-land/local-authority-eng/BAE/LAA487,LAA487,LAA487,https://digital-land.github.io/brownfield-land/local-authority-eng/BAE/LAA487
,,,
/brownfield-land/local-authority-eng/BAE/BFR25,BFR25,BFR25,https://digital-land.github.io/brownfield-land/local-authority-eng/BAE/BFR25
/brownfield-land/local-authority-eng/BAE/LAA008,LAA008,LAA008,https://digital-land.github.io/brownfield-land/local-authority-eng/BAE/LAA008
,,,
/brownfield-land/local-authority-eng/BAE/BFR28,BFR28,BFR28,https://digital-land.github.io/brownfield-land/local-authority-eng/BAE/BFR28
/brownfield-land/local-authority-eng/BAE/LAA040,LAA040,LAA040,https://digital-land.github.io/brownfield-land/local-authority-eng/BAE/LAA040
,,,
/brownfield-land/local-authority-eng/BAI/BAS0053,BAS0053,BAS0053,https://digital-land.github.io/brownfield-land/local-authority-eng/BAI/BAS0053
/brownfield-land/local-authority-eng/BAI/BAS0067,BAS0067,BAS0067,https://digital-land.github.io/brownfield-land/local-authority-eng/BAI/BAS0067
,,,
/brownfield-land/local-authority-eng/BAI/BAS0061,BAS0061,BAS0061,https://digital-land.github.io/brownfield-land/local-authority-eng/BAI/BAS0061
/brownfield-land/local-authority-eng/BAI/BAS0072,BAS0072,BAS0072,https://digital-land.github.io/brownfield-land/local-authority-eng/BAI/BAS0072
/brownfield-land/local-authority-eng/BAI/BAS0073,BAS0073,BAS0073,https://digital-land.github.io/brownfield-land/local-authority-eng/BAI/BAS0073
,,,
/brownfield-land/local-authority-eng/BAN/14-00759-FUL,14/00759/FUL,14/00759/FUL,https://digital-land.github.io/brownfield-land/local-authority-eng/BAN/14-00759-FUL
/brownfield-land/local-authority-eng/BAN/17-04259-FUL,17/04259/FUL,17/04259/FUL,https://digital-land.github.io/brownfield-land/local-authority-eng/BAN/17-04259-FUL
/brownfield-land/local-authority-eng/BAN/BAS045,BAS045,BAS045,https://digital-land.github.io/brownfield-land/local-authority-eng/BAN/BAS045
,,,
/brownfield-land/local-authority-eng/BAN/14-02200-OUT,14/02200/OUT,14/02200/OUT,https://digital-land.github.io/brownfield-land/local-authority-eng/BAN/14-02200-OUT
/brownfield-land/local-authority-eng/BAN/18-00524-RES,18/00524/RES,18/00524/RES,https://digital-land.github.io/brownfield-land/local-authority-eng/BAN/18-00524-RES
,,,
/brownfield-land/local-authority-eng/BAN/14-02489-OUT,14/02489/OUT,14/02489/OUT,https://digital-land.github.io/brownfield-land/local-authority-eng/BAN/14-02489-OUT
/brownfield-land/local-authority-eng/BAN/16-02664-FUL,16/02664/FUL,16/02664/FUL,https://digital-land.github.io/brownfield-land/local-authority-eng/BAN/16-02664-FUL
,,,
/brownfield-land/local-authority-eng/BAN/15-03777-GPDOFF,15/03777/GPDOFF,15/03777/GPDOFF,https://digital-land.github.io/brownfield-land/local-authority-eng/BAN/15-03777-GPDOFF
/brownfield-land/local-authority-eng/BAN/17-02605-GPDOFF,17/02605/GPDOFF,17/02605/GPDOFF,https://digital-land.github.io/brownfield-land/local-authority-eng/BAN/17-02605-GPDOFF
,,,
/brownfield-land/local-authority-eng/BAN/16-00031-GPDOFF,16/00031/GPDOFF,16/00031/GPDOFF,https://digital-land.github.io/brownfield-land/local-authority-eng/BAN/16-00031-GPDOFF
/brownfield-land/local-authority-eng/BAN/18-01504-GPDOFF,18/01504/GPDOFF,18/01504/GPDOFF,https://digital-land.github.io/brownfield-land/local-authority-eng/BAN/18-01504-GPDOFF
,,,
/brownfield-land/local-authority-eng/BAN/16-04426-GPDOFF,16/04426/GPDOFF,16/04426/GPDOFF,https://digital-land.github.io/brownfield-land/local-authority-eng/BAN/16-04426-GPDOFF
/brownfield-land/local-authority-eng/BAN/17-02516-GPDOFF,17/02516/GPDOFF,17/02516/GPDOFF,https://digital-land.github.io/brownfield-land/local-authority-eng/BAN/17-02516-GPDOFF
,,,
/brownfield-land/local-authority-eng/BAN/17-01714-GPDOFF,17/01714/GPDOFF,17/01714/GPDOFF,https://digital-land.github.io/brownfield-land/local-authority-eng/BAN/17-01714-GPDOFF
/brownfield-land/local-authority-eng/BAN/18-03684-FUL,18/03684/FUL,18/03684/FUL,https://digital-land.github.io/brownfield-land/local-authority-eng/BAN/18-03684-FUL
,,,
/brownfield-land/local-authority-eng/BAN/17-03673-FUL,17/03673/FUL,17/03673/FUL,https://digital-land.github.io/brownfield-land/local-authority-eng/BAN/17-03673-FUL
/brownfield-land/local-authority-eng/BAN/BAS028,BAS028,BAS028,https://digital-land.github.io/brownfield-land/local-authority-eng/BAN/BAS028
,,,
/brownfield-land/local-authority-eng/BAN/17-04029-FUL,17/04029/FUL,17/04029/FUL,https://digital-land.github.io/brownfield-land/local-authority-eng/BAN/17-04029-FUL
/brownfield-land/local-authority-eng/BAN/BAS026,BAS026,BAS026,https://digital-land.github.io/brownfield-land/local-authority-eng/BAN/BAS026
/brownfield-land/local-authority-eng/BAN/BAS185,BAS185,BAS185,https://digital-land.github.io/brownfield-land/local-authority-eng/BAN/BAS185
,,,
/brownfield-land/local-authority-eng/BAN/18-01184-FUL,18/01184/FUL,18/01184/FUL,https://digital-land.github.io/brownfield-land/local-authority-eng/BAN/18-01184-FUL
/brownfield-land/local-authority-eng/BAN/BAS030,BAS030,BAS030,https://digital-land.github.io/brownfield-land/local-authority-eng/BAN/BAS030
/brownfield-land/local-authority-eng/BAN/BAS147,BAS147,BAS147,https://digital-land.github.io/brownfield-land/local-authority-eng/BAN/BAS147
,,,
/brownfield-land/local-authority-eng/BAN/18-01270-FUL,18/01270/FUL,18/01270/FUL,https://digital-land.github.io/brownfield-land/local-authority-eng/BAN/18-01270-FUL
/brownfield-land/local-authority-eng/BAN/BAS043,BAS043,BAS043,https://digital-land.github.io/brownfield-land/local-authority-eng/BAN/BAS043
,,,
/brownfield-land/local-authority-eng/BAN/18-02735-PIP,18/02735/PIP,18/02735/PIP,https://digital-land.github.io/brownfield-land/local-authority-eng/BAN/18-02735-PIP
/brownfield-land/local-authority-eng/BAN/BAS046,BAS046,BAS046,https://digital-land.github.io/brownfield-land/local-authority-eng/BAN/BAS046
,,,
/brownfield-land/local-authority-eng/BAN/19-00717-GPDOFF,19/00717/GPDOFF,19/00717/GPDOFF,https://digital-land.github.io/brownfield-land/local-authority-eng/BAN/19-00717-GPDOFF
/brownfield-land/local-authority-eng/BAN/19-01664-GPDOFF,19/01664/GPDOFF,19/01664/GPDOFF,https://digital-land.github.io/brownfield-land/local-authority-eng/BAN/19-01664-GPDOFF
,,,
/brownfield-land/local-authority-eng/BAN/19-02449-OUT,19/02449/OUT,19/02449/OUT,https://digital-land.github.io/brownfield-land/local-authority-eng/BAN/19-02449-OUT
/brownfield-land/local-authority-eng/BAN/RO002,RO002,RO002,https://digital-land.github.io/brownfield-land/local-authority-eng/BAN/RO002
,,,
/brownfield-land/local-authority-eng/BAN/BAS004,BAS004,BAS004,https://digital-land.github.io/brownfield-land/local-authority-eng/BAN/BAS004
/brownfield-land/local-authority-eng/BAN/BAS153,BAS153,BAS153,https://digital-land.github.io/brownfield-land/local-authority-eng/BAN/BAS153
,,,
/brownfield-land/local-authority-eng/BAN/BAS012,BAS012,BAS012,https://digital-land.github.io/brownfield-land/local-authority-eng/BAN/BAS012
/brownfield-land/local-authority-eng/BAN/BAS184,BAS184,BAS184,https://digital-land.github.io/brownfield-land/local-authority-eng/BAN/BAS184
,,,
/brownfield-land/local-authority-eng/BAN/BAS031,BAS031,BAS031,https://digital-land.github.io/brownfield-land/local-authority-eng/BAN/BAS031
/brownfield-land/local-authority-eng/BAN/BAS070,BAS070,BAS070,https://digital-land.github.io/brownfield-land/local-authority-eng/BAN/BAS070
,,,
/brownfield-land/local-authority-eng/BAN/WHIT004,WHIT004,WHIT004,https://digital-land.github.io/brownfield-land/local-authority-eng/BAN/WHIT004
/brownfield-land/local-authority-eng/BAN/WHIT017,WHIT017,WHIT017,https://digital-land.github.io/brownfield-land/local-authority-eng/BAN/WHIT017
,,,
/brownfield-land/local-authority-eng/BAS/15-04054-FUL,15/04054/FUL,15/04054/FUL,https://digital-land.github.io/brownfield-land/local-authority-eng/BAS/15-04054-FUL
/brownfield-land/local-authority-eng/BAS/17-00781-FUL,17/00781/FUL,17/00781/FUL,https://digital-land.github.io/brownfield-land/local-authority-eng/BAS/17-00781-FUL
,,,
/brownfield-land/local-authority-eng/BBD/11,11,11,https://digital-land.github.io/brownfield-land/local-authority-eng/BBD/11
/brownfield-land/local-authority-eng/BBD/25,25,25,https://digital-land.github.io/brownfield-land/local-authority-eng/BBD/25
,,,
/brownfield-land/local-authority-eng/BBD/13,13,13,https://digital-land.github.io/brownfield-land/local-authority-eng/BBD/13
/brownfield-land/local-authority-eng/BBD/29,29,29,https://digital-land.github.io/brownfield-land/local-authority-eng/BBD/29
,,,
/brownfield-land/local-authority-eng/BBD/14,14,14,https://digital-land.github.io/brownfield-land/local-authority-eng/BBD/14
/brownfield-land/local-authority-eng/BBD/30,30,30,https://digital-land.github.io/brownfield-land/local-authority-eng/BBD/30
,,,
/brownfield-land/local-authority-eng/BBD/15,15,15,https://digital-land.github.io/brownfield-land/local-authority-eng/BBD/15
/brownfield-land/local-authority-eng/BBD/34,34,34,https://digital-land.github.io/brownfield-land/local-authority-eng/BBD/34
,,,
/brownfield-land/local-authority-eng/BBD/2,2,2,https://digital-land.github.io/brownfield-land/local-authority-eng/BBD/2
/brownfield-land/local-authority-eng/BBD/8,8,8,https://digital-land.github.io/brownfield-land/local-authority-eng/BBD/8
,,,
/brownfield-land/local-authority-eng/BBD/3,3,3,https://digital-land.github.io/brownfield-land/local-authority-eng/BBD/3
/brownfield-land/local-authority-eng/BBD/9,9,9,https://digital-land.github.io/brownfield-land/local-authority-eng/BBD/9
,,,
/brownfield-land/local-authority-eng/BBD/5,5,5,https://digital-land.github.io/brownfield-land/local-authority-eng/BBD/5
/brownfield-land/local-authority-eng/BBD/6,6,6,https://digital-land.github.io/brownfield-land/local-authority-eng/BBD/6
,,,
/brownfield-land/local-authority-eng/BDF/14-02875-FUL,14/02875/FUL,14/02875/FUL,https://digital-land.github.io/brownfield-land/local-authority-eng/BDF/14-02875-FUL
/brownfield-land/local-authority-eng/BDF/20-00303-S73,20/00303/S73,20/00303/S73,https://digital-land.github.io/brownfield-land/local-authority-eng/BDF/20-00303-S73
,,,
/brownfield-land/local-authority-eng/BDF/16-02280-MAF,16/02280/MAF,16/02280/MAF,https://digital-land.github.io/brownfield-land/local-authority-eng/BDF/16-02280-MAF
/brownfield-land/local-authority-eng/BDF/17-02280-MAF,17/02280/MAF,17/02280/MAF,https://digital-land.github.io/brownfield-land/local-authority-eng/BDF/17-02280-MAF
/brownfield-land/local-authority-eng/BDF/20-00731-FUL,20/00731/FUL,20/00731/FUL,https://digital-land.github.io/brownfield-land/local-authority-eng/BDF/20-00731-FUL
,,,
/brownfield-land/local-authority-eng/BDF/17-01533-FUL,17/01533/FUL,17/01533/FUL,https://digital-land.github.io/brownfield-land/local-authority-eng/BDF/17-01533-FUL
/brownfield-land/local-authority-eng/BDF/17-02607-FUL,17/02607/FUL,17/02607/FUL,https://digital-land.github.io/brownfield-land/local-authority-eng/BDF/17-02607-FUL
,,,
/brownfield-land/local-authority-eng/BDF/17-01600-MAF,17/01600/MAF,17/01600/MAF,https://digital-land.github.io/brownfield-land/local-authority-eng/BDF/17-01600-MAF
/brownfield-land/local-authority-eng/BDF/19-00611-FUL,19/00611/FUL,19/00611/FUL,https://digital-land.github.io/brownfield-land/local-authority-eng/BDF/19-00611-FUL
,,,
/brownfield-land/local-authority-eng/BDF/17-03475-MAO,17/03475/MAO,17/03475/MAO,https://digital-land.github.io/brownfield-land/local-authority-eng/BDF/17-03475-MAO
/brownfield-land/local-authority-eng/BDF/19-01574-MAR,19/01574/MAR,19/01574/MAR,https://digital-land.github.io/brownfield-land/local-authority-eng/BDF/19-01574-MAR
,,,
/brownfield-land/local-authority-eng/BDF/19-00533-CPNO,19/00533/CPNO,19/00533/CPNO,https://digital-land.github.io/brownfield-land/local-authority-eng/BDF/19-00533-CPNO
/brownfield-land/local-authority-eng/BDF/20-00503-CPNO,20/00503/CPNO,20/00503/CPNO,https://digital-land.github.io/brownfield-land/local-authority-eng/BDF/20-00503-CPNO
/brownfield-land/local-authority-eng/BDF/20-01199-FUL,20/01199/FUL,20/01199/FUL,https://digital-land.github.io/brownfield-land/local-authority-eng/BDF/20-01199-FUL
,,,
/brownfield-land/local-authority-eng/BDF/19-00717-CPNO,19/00717/CPNO,19/00717/CPNO,https://digital-land.github.io/brownfield-land/local-authority-eng/BDF/19-00717-CPNO
/brownfield-land/local-authority-eng/BDF/20-00830-FUL,20/00830/FUL,20/00830/FUL,https://digital-land.github.io/brownfield-land/local-authority-eng/BDF/20-00830-FUL
,,,
/brownfield-land/local-authority-eng/BDF/Greyfriars-Policy-10,Greyfriars Policy 10,Greyfriars Policy 10,https://digital-land.github.io/brownfield-land/local-authority-eng/BDF/Greyfriars-Policy-10
/brownfield-land/local-authority-eng/BDF/Greyfriars-Policy-11,Greyfriars Policy 11,Greyfriars Policy 11,https://digital-land.github.io/brownfield-land/local-authority-eng/BDF/Greyfriars-Policy-11
,,,
/brownfield-land/local-authority-eng/BDF/South-of-the-river-Policy-13,South of the river Policy 13,South of the river Policy 13,https://digital-land.github.io/brownfield-land/local-authority-eng/BDF/South-of-the-river-Policy-13
/brownfield-land/local-authority-eng/BDF/South-of-the-river-Policy-14,South of the river Policy 14,South of the river Policy 14,https://digital-land.github.io/brownfield-land/local-authority-eng/BDF/South-of-the-river-Policy-14
,,,
/brownfield-land/local-authority-eng/BDG/LBBD12,LBBD12,LBBD12,https://digital-land.github.io/brownfield-land/local-authority-eng/BDG/LBBD12
/brownfield-land/local-authority-eng/BDG/LBBD13,LBBD13,LBBD13,https://digital-land.github.io/brownfield-land/local-authority-eng/BDG/LBBD13
,,,
/brownfield-land/local-authority-eng/BEN/BR00015,BR00015,BR00015,https://digital-land.github.io/brownfield-land/local-authority-eng/BEN/BR00015
/brownfield-land/local-authority-eng/BEN/BR00152,BR00152,BR00152,https://digital-land.github.io/brownfield-land/local-authority-eng/BEN/BR00152
,,,
/brownfield-land/local-authority-eng/BEN/BR00023,BR00023,BR00023,https://digital-land.github.io/brownfield-land/local-authority-eng/BEN/BR00023
/brownfield-land/local-authority-eng/BEN/BR00138,BR00138,BR00138,https://digital-land.github.io/brownfield-land/local-authority-eng/BEN/BR00138
,,,
/brownfield-land/local-authority-eng/BEN/BR00064,BR00064,BR00064,https://digital-land.github.io/brownfield-land/local-authority-eng/BEN/BR00064
/brownfield-land/local-authority-eng/BEN/BR00065,BR00065,BR00065,https://digital-land.github.io/brownfield-land/local-authority-eng/BEN/BR00065
,,,
/brownfield-land/local-authority-eng/BEX/BLR054,BLR054,BLR054,https://digital-land.github.io/brownfield-land/local-authority-eng/BEX/BLR054
/brownfield-land/local-authority-eng/BEX/BLR272,BLR272,BLR272,https://digital-land.github.io/brownfield-land/local-authority-eng/BEX/BLR272
,,,
/brownfield-land/local-authority-eng/BEX/BLR077,BLR077,BLR077,https://digital-land.github.io/brownfield-land/local-authority-eng/BEX/BLR077
