resource,bytes,organisations,endpoints,start-date,end-date
037ba4565c934c7d1aeeade3d39811b2d667c2a1de9760ecd18339811281180a,23852,local-authority-eng:NDE,890e184530f5e904fafb73802ff125fc03f099d03123521a8e63afa2f32406c2,2019-11-30,2019-12-09
038700272854fcfdc3f20c454bd8035b16134d9e95baa653e4fe9329c4b0a7ba,15329,local-authority-eng:SSO,ddea186bbe78532d6dc7576d1d3eaf01f809aa65da7a8078903bd6c3238c9745,2020-03-31,
03bebd75a639c57ad0917f35e617aefa36919656a6b5412db73b0cbc3e383d55,14761,local-authority-eng:HAS,a6d2d37c1bf8197f493364dc5f7ff90b37612e049ef61dfb4794967ea13466f0,2019-12-21,
03c7a1f30e458d43019c33bf16f050650c7e109a833fa57076a660fad9c02bf4,23202,local-authority-eng:SHE,2f20fc006c85682cfabb883ca81172e881ae96b9f6f5a45ebd1f61f40c0ae530;5d8dc1762636b035e62d703a4d5c58c3afd47f9c2bb99ed5d566c0b1b7c4a2d2;a23863e6b1969f88b0b7bad3e35281b264f1a702482d24f7aa4b0962c5d41270,2018-05-22,
03e51ed503cd400209f247df5539aa9dce49e0c63a9846890c8ea3647b101341,8293,local-authority-eng:BBD,c618cc6e158b44a78bcab28f07508182b8af75e818e075ac1f4ec50dd6e6c5f1,2020-10-05,
049b06464791f4a1dc2c73ecb1d9e5009d9fb0e109a828069babb2c588415f6c,20712,local-authority-eng:BBD,07534c073cb1bf72d7cf14d318ad032197ff9b704078f838c3209e13512aebe9;2d352053538d1edb187630a53fa1f23a9b86e2f85ec512e4046f60176fe5df88,2018-05-22,2020-10-05
060e59f0475aa7d6fc8404bd325939d41442117775feed63fbd7ad1de5af8ac5,28936,local-authority-eng:RIC,2f3a523d8b835409f6215b9a73855f793eceb19af595171be73cad9692c2bcb0,2019-12-15,2019-12-19
0625b56e7da06f2cd34c71c4baf17ac0e00f92762e9a64c78b02e52783a5af1e,34070,local-authority-eng:SFT,bc9ee1a1487c6e588593d6571ba87806672d320db6836588e6005356b7e054ac,2019-10-24,2019-11-02
06323d848513172ef08e6362d29f0476a2b53d57e2a432e2c7e1f6533f81d5b5,104844,local-authority-eng:ISL,1c15c98d5aee488398bbb5ad1145a46aa74dedfecaffd7a475eaaace32edc669,2019-10-24,2019-11-02
06ce74170cf0aaff9bf7f32b232f7b0d930832e588a98704f5b792277765ba18,13571,local-authority-eng:TEI,ad899eafdfc899170150b2510e80daf8133a6ce61aabac9f264442061561dc81,2019-12-01,2020-08-13
06db693a4cd4e606aa2ddb249465a695409df34214d85898b3ed877192a52dcf,23446,local-authority-eng:HAT,64b13c5c09ae84cf87f082d71c98acf1b544ddd76d97198878baf8777bfbd10f,2018-05-22,
070747cb51d68682cd9a42e6d3e7887cf1789164006238b4c3bd52d5243307b6,7156,local-authority-eng:SST,79d7404b98b7f46b719c5cae8d47f16ec446130dbae7a9ec35c40609b2038205,2018-05-22,
0718b0fcb6c27713952a624965815f05a214a9c1861a8271367502f60ac44e82,184247,local-authority-eng:LDS,cf8dddc0cb6ff45aea4042b8c0000f0ec40f09baec4cc04dea849ab493890df8,2019-10-20,
07b5853ca41b79766229b16ad8d43b59b7dcf0f6bdde3578c3ba8325bf165d37,38808,local-authority-eng:BAN,7107b081c265964dfe2340aeedef86838fe3be11571b2def6e1da946a086cd9d,2019-12-23,
07e1064ce37631bbca6118959dca0baf87ca9f35b06e025c9828ba656b6a304e,44783,local-authority-eng:GRA,8a09c267297ef5b1114ec9d887b5ae80dfb8c706043097bbbaed4cc94c893fc7,2018-05-22,2021-02-08
081e4f51ab1906ac3409cb656f9e17e8a58474115c0d5e9862d03d2afb03ab30,27649,local-authority-eng:LIF,045c64c77fe77a89d29ab26b93c831949e757554424b65e076fbd87f1e655887,2018-05-22,2018-07-30
083bcaab201ec76562ca96c13b687b249e16fbe9372966078d9f870e722a365b,268373,local-authority-eng:FYL,25899717bbbe2c67b0dd9680843c90ef884872b870c8f6898e8f63e3417833cc,2019-11-30,
084cafabbdfbc4d33308b30f99b3b8856dc3afae54a0a9eeabba8567c3404ad3,18285,local-authority-eng:MEL,7b058c17d448d6d1cc4d9fb4ba587592353a84b706963354b081cdd32492b8a7,2019-11-30,2021-09-02
0881e309c286cd327e42cccbc56e2ee8e3bdbf32529fc4a7374b814234f9257b,38190,local-authority-eng:LCE,c6fef3aabd298d583a2acb3267dd8aac27865190e4e94f3d762bbbbe1723029d,2020-02-07,2020-03-22
08e88557868c261dd7fa9a334e49519df201475d0e49d1c50a683d79504a686e,22506,local-authority-eng:WDO;local-authority-eng:WEY,2c7285311a2e8c5ab88ae7bf275a7499cce18cc4fb4177e0faac4f7d2df41259;4e28e7e6658f213da621f843753a1037bd584d2fa3e5a11d2d2dc02d0e0619f3,2018-05-22,2021-07-15
0912c17605fe6030594fb52f06155b3d697f88de6a8f818a5b97c3f741de51c2,18849,local-authority-eng:LUT,92f274c8376574edd4878f854f55807527f7e40e890606803a2f1c4e7a63ceb5,2021-06-16,2021-06-16
0934908c6ffa5236cc4bd473d7dc6ce1d8ef8383d9a93e1f594c6af73e6b4954,27911,national-park-authority:Q4972284,4c5b5e5b7853a69b9f5c26d8847df17213d8e2ca3f6656c9324ff149a44dd89a,2020-12-21,
0938ddfe15027c0efc4d998795717ad812a5a5fc09572ce472b43ae165811b6f,15522,local-authority-eng:BAS,c9093e77f452d3a411a3fb2d7fc5568946506f1e2cee0acfbab9c7b3306ba17b,2019-12-01,
09507a469d95be4189fab5558f4adf2c03c61ac26204b65c60387529544d2788,24296,local-authority-eng:OXO,32589b83428be50b00e837a32032219201ae8f55ae5327d46b9b3c82feb7bc59,2020-04-03,2021-03-03
0971665e09d354b2b04ea04611aab728191abfc2614e06f1c99918c38698a914,12390,local-authority-eng:NWL,f68068dd03eb73c078f00b04512caebcd88c14d787fbff2f5e718733ea6f8023,2018-05-22,
0973f09fd6d71ba7d56f9f1c235dc7f05f9d252debaa16fb1734d817a91a8390,14505,local-authority-eng:GLO,062fa72fd2a8304283e5f00023cf29f7b794e4ceb4b88f194186cc20785f44dd,2019-11-25,
099c5b0cc29d8022bd42dc28da7ee72bb43ecc20171dff34da9edd4d169a38a9,17487,local-authority-eng:STH,d5937c88ec442caaac857fa63c2661816fbfa8c50a0b92aa2a863530d7474273,2018-05-22,2021-06-30
09a3e48a3346b574437259343471e3ff27c5aebfaed96abe01a4ba1141926c10,33620,local-authority-eng:NLN,b86803372f3d98e07eb387086bc57d8601c5981e603fbbd8bf09d0c499110a61,2019-12-22,
09e664c87845f8e4955d93f157ec7ab5a0528d6d9460eec1b6747eff5df02eac,29429,local-authority-eng:ADU;local-authority-eng:WOT,87f2583f9562c85268d236c150dcbb9da3b373fdb28dab813aec7dbad3dedf3d,2019-12-18,2020-11-12
0a2acb3630049c97f654ba03d73bd03261a00ec702ff5e8403433afef412e84f,17184,local-authority-eng:STA,9985ab2f6dde34efbfcddbbced8763584d26a67ccf3ae36e2e48a85de6637531,2019-12-24,2020-01-13
0a43e3e71d0ca9d0ebcab2c14276687255dd51fd176cef0ce756bea3d34ef01e,33255,local-authority-eng:WOI;local-authority-eng:WOK,b23d3b7b05aac7b35722507f35cf8c1292d67e7897b878979c7d4171bd5d8e15,2020-02-21,2020-12-23
0aa04f5b5c737b7d3acdcd30232ead73de7ea766c42af5886c9afa9d8323a5fe,33466,local-authority-eng:IOW,1f244d5aa23d5ca707ef265425f37620065dd50df6796f23f5f26ecc713119ea,2021-01-11,
0abd8a357da3b458504a8e16969a1c7ede85e8b7ef2bdef274d382f1db4108fc,114811,local-authority-eng:BNH,3dfd456d9410546a866b1a722b69d764a30a3094e1a499aee035538c50010c22,2020-03-31,
0ac32a36156e96b5962c1188b52c1719eb658e5ae2e0fea6ffce9ab9c0cbb431,22945,local-authority-eng:NED,1302e6bf9ffc6f5469206d9c1ee3b3bc6a96366a9e164bb4fb7fe8a40adb1d89;c35d9beb019bb3bcadbd1c40509694451552a93de32fa6d962186f00dd70d577,2019-12-14,2020-02-18
0aec30f8e111a9cdab08fed7bd537ccde0c0fb454e27ae62fa9fee8f6f9e25f0,16001,local-authority-eng:GED,0e26639e2f7099588ce024b865a7f1dcc3c8cf4489530e5a6cd3f587bd3620c7;88d748c7e8cda451852d1d930d8dcee755e74943d34942ae83e6766c43b31ecb,2019-12-20,2020-12-21
0af4aee63efb08967f103e5a7129f24decc7d9b222f06688189665a2086a4c28,18108,local-authority-eng:HUN,d287430f34c95b086e62adfa5bea2ee44853c41db52944d065d5aac0243eda4b,2020-12-21,
0b2a402a151a74ee67021410fbe4c73eb588386187a7aa2c7ca8e70cd4711dc6,16090,local-authority-eng:SAL,bb3385ec2ba9dd90a4c92ff25bf107487076ce8188536b1e8aab88a6005d54e2,2020-12-21,
0b98f7c3359d0bc11119fd3b3f08c623afd307d3538a7ba4e2807aeae12d0794,34099,local-authority-eng:BDF,24c96d2f4f5dd16c24a94b871f6660752c8be5d26b88a615d88b78aa93c1c840,2018-05-22,2018-07-30
0bd2c8d48a4fd87364f31dde210db29bc201976be57ce1ea848541e9a2d6110d,30045,local-authority-eng:TUN,41d526c519c8a055213b346ab78ff3e074fb1956c758b17d3d61dbcd4ece8a3c,2020-03-25,
0c10cfc5c3850b524a1671a91fb0cba4a4dc8ec7939500306a14266ded3a7857,204541,local-authority-eng:CMD,8e73e1d276728f6646faa15bf79328bfa19c09d84c50a2374d34d1a3c8ca3355,2021-06-14,2021-06-20
0d15276d775cfa31b53d78bc43ac89f06989b25fa15dd4f06e8d7edf581f94ce,12054,local-authority-eng:RUS,4f7f4d18b543d1be54691efea8c449f8ec0f2aed498789d199b37a5b70004c4e,2018-05-22,2018-07-05
0d89f13d6579b97326766694410e93baaae5b4dc6a41e787a7ba350875d17922,204541,local-authority-eng:CMD,8e73e1d276728f6646faa15bf79328bfa19c09d84c50a2374d34d1a3c8ca3355,2021-06-28,2021-07-04
0da9a2dad92b733c3ea4dcbfc837df39126e735119ce0806c2970f2f82913204,46028,local-authority-eng:IPS,417337af37280128db6577d756c273f3d9ded027b2b247a1b40159f635170e0c,2019-12-14,2021-01-20
0e2a0a761b176d0928e2f6dde8bc61748da4e4169f9c6a6084e85c9f0489cb54,45810,local-authority-eng:OAD,d698c8945fb27512b9005bf7a1358bb64f045212021ec909e61507916df4b83e,2019-12-01,
0e998c88ba58035c5a638240ecaec77aa5498b4a177cb40f79d5dc84ef85f612,17426,local-authority-eng:WIN,48b44cd7af3b861361c22a90c915c6c87a0c768531fd1b266c2e5654556f6f42;6aa8f0e3cb4a35bc13f4dd8fb2803404a337bce31d6a0413c792c9120bf96f1e,2018-05-22,2020-11-05
0eabbcf511b826780dbb52f492f6e2e00b3366148cc1a1e0a499132b7eefee45,52493,local-authority-eng:NWM,b5fea7e3743937065f3583b20ee1804b0c8830d4d5e22b1a786d9e296dc9bf3c,2019-12-25,2020-04-22
0edf56e3a97bc3b2118b3d811737d21c369efaf48952ad7e2038f05074854670,170316,local-authority-eng:SHF,3627588c16ca74108988817d2dc0253a7d641b1f64932eb06cba5799e9f763dd,2019-12-15,2020-01-22
0f1be7fb2809104ca4569c5da90dddb768b2af61c34de59c4f905cad63fb40ad,204541,local-authority-eng:CMD,8e73e1d276728f6646faa15bf79328bfa19c09d84c50a2374d34d1a3c8ca3355,2019-09-23,2019-09-29
0f2521abd23633c27eae03cc4e8ed3d8405e8ecd27e5c94beb9ed11fe9d288fa,24502,local-authority-eng:NSM,06200c4a0bcfcda239ca7222aa878bf237225c5c5c5c35212fcc9fee1777dcb1,2020-10-19,
0f306a4da7cb423740839d0ba733ee7afd205a13a48c72871e661211e3db84f7,14681,local-authority-eng:RUH,6c6b1bc59e8583279ce990fb4e9bbcbf92eca0445799ab84be080a88d37ed6b3,2019-11-23,2020-02-20
0f3b2d5a03867a8e830d904bb9f9819b9f5683a476bf4618c3e6ec3813b59424,19971,local-authority-eng:DEB,9bdff6a954becbb8f531575c747f47e9b0aff85932b2a56c4fc2f80c90224223,2019-12-14,
0fcbbed589cfe611b57cb5f7733bade8974584164e743f377ca0057ff08b1ec5,58909,local-authority-eng:NET,f5956082f48ee7302cb36a28148c6704300a7e08e3ec95acfe4dcee2725bd41e,2019-11-22,2019-12-30
0fe7d8938c29638e82634712517d27fe66e07b09a08d6ff86fe100e67de3e8a0,41049,local-authority-eng:HAG,8f562bd4a6668db0fe56f5b37bb4026e4765e5d590222613a6fec8e711fca7a0,2019-10-24,2019-11-02
0ff095bef9a6bbf75511b2d31475957bfa62a47ee068bfeb2e10a663763a602b,204541,local-authority-eng:CMD,8e73e1d276728f6646faa15bf79328bfa19c09d84c50a2374d34d1a3c8ca3355,2019-11-26,2019-11-30
107dd6896ac2d92dcbdebb80c141c57d26a5a66ec2f2cf86f4eff1b0cf03b43d,24243,local-authority-eng:NEW,21ca7e14957872ceecc3e2500b78a281bd206a9804ab8f24aa97fc52850559b5;d427691604e00a4043e4e6ee3645a4c5eb1216c2113d1cf85e8c587e4974289c,2019-10-20,2019-12-20
10f63e69ca120af87f5877a0bbabd92a75a05fc5a868f001ac5dda59e59b83d8,16178,local-authority-eng:ROS,8ae55973ba74b14a6ba7e45da2c94bb17f0c9d16f0f76dd37402220e15e25933,2020-12-19,
1115f0b05e2d2c73dec542bede26689e639afc9efc2dee6389292963ec7c00a6,29095,local-authority-eng:NEA,2b3a5c32385d35a712d7e2cbefeb8cc0b46ff8c898272f57716aa8a7271f7346,2020-12-23,
1138436747ffa57619eefc8532fcdcaa8f9090dab0b4f0c46623246ccaf47cdc,34151,local-authority-eng:RIC,e74f26b4f5d9193ace0f891a320ef1a8d97949a52228a0702798c031d731f416,2018-05-22,2019-12-18
1139743195340cb895b69412e08b9746a5bb364554535cdf537fbc035b8af88a,204541,local-authority-eng:CMD,8e73e1d276728f6646faa15bf79328bfa19c09d84c50a2374d34d1a3c8ca3355,2021-05-10,2021-05-16
117af813c96e18a29269c9b3ef0cf801901e5c8c229668b3a25fec2991d69ba9,18360,local-authority-eng:HEF,232b738fdfcae4e41c82bf6f3921207d7e67c91181e63c10882bf71f981ccce9;c80f265ba82fa90c48ab1c1aac12d9eb442875cf1d44e7ed1e22256dd491d833;e6832538a2850d924932346f295d25f3b18b83a0ea3e9b1c31d005fa94c98962,2020-06-19,
119a805f897c02bc2471fa1fe12060150b10fbc7f9f63d1c6f631e5c898b5dbf,32220,local-authority-eng:ESK,c6d253fc7b5d792398b9d633dd02aefa56efcfaa9bb5576d0dce8873ea8338a5,2019-10-24,2019-11-02
11bee6307607a23acc2523ad5a06b5375acc61af1dcc9a11481088f2d3e47b94,204541,local-authority-eng:CMD,8e73e1d276728f6646faa15bf79328bfa19c09d84c50a2374d34d1a3c8ca3355,2020-11-16,2020-11-22
11e62eac05d0ab07def71992193ca78d1816808d7293b9f114fb853bc126381f,23432,local-authority-eng:WYO,1234a961deb842fca9c1a660ca8d02ae26a8273341df8a490738d4efccf71eb7,2019-10-21,2019-11-24
11ec0f3fd874e03ecb19e1a26c717500409b28d66802a51bbb13fe6a01fd1c31,15834,local-authority-eng:SWL,523ddd28fa3ba054c9173e60294de89f0afa5e5d1617ce7a5617cf2ad6bd62b3,2018-05-22,2018-07-11
121a65cfcadecba3b3ae80437f1166614f5b80454b9b2f26afd1ae6ff9b4c690,204541,local-authority-eng:CMD,8e73e1d276728f6646faa15bf79328bfa19c09d84c50a2374d34d1a3c8ca3355,2021-03-22,2021-03-28
1229eafe02b63b2d76f4fb31b2bbdb1de7c77ace9752a75a56eeea6ff15f1ff0,204541,local-authority-eng:CMD,8e73e1d276728f6646faa15bf79328bfa19c09d84c50a2374d34d1a3c8ca3355,2020-03-30,2020-04-05
12e709c847614f924fc6bd9dcb9c162816e5962388776532fc311a9bb2d18c83,31600,local-authority-eng:BDF,f8979dadf073ed0fa1373b6c018fa376833c5aa9e740a215f71026202d1363d4,2019-10-20,
1301090c4db4417ac4414621d000fc5def0d8aa7e85a4f58154812353566987c,13362,local-authority-eng:DAC,d8464f1450b3752f681da82d4fd9dab58dfb82f67a8235612149336d58c3ac49,2020-12-24,
1410803bd16ecc4a444f853fc04550b0871e581a86c240a202813e98c8e7da6a,6684,national-park-authority:Q27178932,31776a19e37f9132580e9db51428d75131183b5d0bc391495dd4bd14974d73da,2020-04-02,
14f7057301819a596cd65dfd2433853756d0eca65de087121e8611cedc533c10,204541,local-authority-eng:CMD,8e73e1d276728f6646faa15bf79328bfa19c09d84c50a2374d34d1a3c8ca3355,2020-11-02,2020-11-08
1533416096917305fb7596f1b90508c9a3c7cc8a2493ec2e1269050d35bea019,204541,local-authority-eng:CMD,8e73e1d276728f6646faa15bf79328bfa19c09d84c50a2374d34d1a3c8ca3355,2020-01-06,2020-01-11
153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,47934,local-authority-eng:SWD,285ff71c107a299fd985134c2103f7a41aab83471917a96afd1692580754f70e,2019-12-15,2020-03-09
15430d41caba6cf5daba3143fecae068f3f52f5c66701e576fbb3400384e7257,1210,local-authority-eng:NKE,36deb35dd1a5bb5205fbdb8429b987d14c15d6ef21bfae42df54d1811db9a2d6,2019-12-15,2019-12-15
163a15518ad8e5437a2471adf78aabf61a16c49b79a0c9f7c425730829b95349,137266,local-authority-eng:BNH,db4d65de7ba15f2b12c54fce24be6f205678cf91a4487d9224803829700b08e1,2018-05-22,
169ce09909a7a0036551370d6a4eb5c63f5ea6861908fb4506333adaa8976c98,11022,local-authority-eng:BPL,4726332e73260e4f777fc182f545d16725613574d1c46c13722ffc66dac00350,2019-12-22,2021-03-09
16fc64e4a4755a4f44cf2fee3e20438115ec7c0b246ea73f444aefeda553b16f,16008,local-authority-eng:POR,5aa1392a00c75b2881d26da1372056f68499bc3319506339d95ab86e4409a537,2018-05-22,2020-09-29
179524d66d1f919de2931252bb530a2352e61c6326e5617d69c0537a4bea6964,204541,local-authority-eng:CMD,8e73e1d276728f6646faa15bf79328bfa19c09d84c50a2374d34d1a3c8ca3355,2020-03-02,2020-03-08
17b391ee6f3e0022ce2b90b2ec8eb8773f81c16e4b7718faf95adefba9140839,204541,local-authority-eng:CMD,8e73e1d276728f6646faa15bf79328bfa19c09d84c50a2374d34d1a3c8ca3355,2021-07-26,2021-08-01
17e925d9defa2d30db679de46b0c18fcd84aa4b2b6a2306d18ac56297b6827de,204541,local-authority-eng:CMD,8e73e1d276728f6646faa15bf79328bfa19c09d84c50a2374d34d1a3c8ca3355,2021-01-11,2021-01-17
1828ce4cc4bcd1132d171497a432df169258f67ad435c783befe8c8dbcee677e,14155,local-authority-eng:RUG,9f4653d1f69f90fe105b92183f5abcba74dca44a772f5e5618a3f503afb317dd,2018-05-22,2020-04-15
186a1c0f6aa237ab789047e33bb34d6ae7dc5ce1fe55f0f3e3ab887614ff9a74,44146,local-authority-eng:CAN,660ed3b8f8bffe8a326dfb597ddce7a3b4c9b28a04fe78966c88bd59b65b1e1f,2019-10-24,2019-11-02
187e5c8acd1304874c616372ce267331f11d27d54930071302d7bab2a11a06cc,8508,local-authority-eng:COP,9bb49d2edb197888e688b36cf91cb6f68cd25b640bd5863a9929e29c685ba81f,2018-05-22,2018-07-05
18ee8ddaaddbb62504a493c4a554de45c829bcc17d48cf99ab5a6b163be364cf,33399,local-authority-eng:CHS,01fd0dd170e8d8274f7887ea28b88de710c4425f58904ee325616f3ad454abff,2020-01-10,
1916bf47abdb6993ec78965cd87d4dc6cdd223fe60d093cb6da9c4426d8edc3f,41311,local-authority-eng:CHA,d050de848770a35646a3cc720bec9032fb4655a9abeefe3732a99cf428ce8bc3,2018-05-22,
192bac87319e7b167369f300abb7bdc4d095522a311bb99bcc749590c3560068,24959,local-authority-eng:YOR,425a3e0cf53ef4980e9c133f850a6e9e1a34cfd2e444e4723a96cd3770e08a66,2020-04-29,2020-12-16
1996522cde0071e84c990ff5d4c8b2f9d7e04b31b0ac7da52df814dd7ad756b2,33209,local-authority-eng:NTY,7e7690617474d58f4cb271d66efbb3f802a71797c13011ac471fdd3f19c69d10,2018-05-22,2018-07-05
19c1df7af1ea2ed0bc5a4e79f0d4b85753910411294441f25a71acf5cb2f226d,14425,local-authority-eng:WLI,22604698cc5bd1b88e9b54d506e815073c9e0b2bbc5955b76cc67ba13affef51;8417e95dd1c7e4b23ea89532c4e28428beebd763d7e3da9918a54e5a4600db5d,2019-12-22,2019-12-22
19d4766e774d42c5686f838e0c4e77beb4d464ac26837d51d8907e756c9bc20c,18282,local-authority-eng:SRI,a64a53f87e9aa5cebcbf7ef2577a6d068e21f34553b9eaeccf2ab92bb724ddb9,2019-11-25,2019-11-25
1a22abf4ae6936b562e71af99e5f84e7a394774723389732f24639805b8a4ba3,47475,local-authority-eng:DUD,a10c2625de0fe91703d55f482332f3889592561b6599aa45b177ce111be2b805,2020-03-13,
1a349651d94dfdbdc44773a256313c391c7418f0bcad53f0697c97905e5df993,19848,local-authority-eng:CHR,26ed7ad003da61c66f9656ba61750b14a53b3ac74a1865bfd88a92fa9af333d6,2018-05-22,
1a50bf642aa3f401b4b51b5a91f923d14dfb3e5117b59483f5d447f4fd12c609,15481,local-authority-eng:ELI,dc3dc676b8948742792a20f39f991601df8d080bf5c0867d8aec67c3dfd7cbbb,2019-12-14,
1a93f47c44a4e68037e88f645b09ba99201d81f7a263c27b8e7dcfac3d8bbf4b,6570,local-authority-eng:SKE,ed203d0a058b055858bb0df3e17b238efde81de06f64fd2dc5d3d3186e6ddff7,2018-05-22,
1acc207e89a6a1ea460d438c9d4cbcdb2c629c4691d623ffa87df13773259587,45808,local-authority-eng:OAD,149fc25ae7b0ee894d693abce0c3ccf66d0b31b5deda2380e1e3fd8a34490477,2020-03-20,2020-09-09
1acf19740ab8d8c3a94b15e10ea9c893d64044cad8e79f6ca7d9057277cbfa26,18561,local-authority-eng:NEW,d427691604e00a4043e4e6ee3645a4c5eb1216c2113d1cf85e8c587e4974289c,2018-05-22,2018-07-05
1b7abe72ec55653642fc92e42c8b66177613721d6f25a594ef23a7b4e7c73c53,204541,local-authority-eng:CMD,8e73e1d276728f6646faa15bf79328bfa19c09d84c50a2374d34d1a3c8ca3355,2021-06-21,2021-06-27
1bbb4ef84ea2d0ac8adfddcccad7714190d1d0cbde3f298d77c19f9e05973a7c,12689,local-authority-eng:DAR,37d3e154b2cf573e8e231e600b13aca8cbb756931349a9d587929cdcca001508,2019-12-30,2020-01-04
1c66835c22dbfedf24b2fe2581e59a266e87f7cfbb711a1d5047d02c8f0350a0,35768,local-authority-eng:FOE,f60671b34748ffb20e79509fc8e8d56e4e5643fb3a827ac44d327199cb80a035,2018-05-22,2020-05-06
1cad6ae285fdfffe5b6545615dc4cbff0c732d1d8a8ee9347464cc92bec3feee,19180,local-authority-eng:HAS,c10b9fde2c4215987f458cfffe122aa56c0643dd630b9ed5bfd8f2eddd33906d,2021-01-05,
1d2361911244f405c35a9899cda65e39f18dc41ec90d45170b30d79705dd6f17,18307,local-authority-eng:SRI,2198ee2ac5494ef240e958b9e884e84e8ca1c1ef988fa820785ce6440cfeb673,2019-10-24,2019-11-02
1d30971549fffb840a714b5f7fd74d9966ed8aca2118c17b0bd57e4ea7b27970,19359,local-authority-eng:ROS,021df06a2f3de271964ff0063e33082b62fb667ca6f4e30a3b85a63adc759bac;74c7bf07392b0158a89b198d6fb3208bca1dc12f30cf096d82bd72b6a6e82135,2018-05-22,2019-12-19
1d5ccc0c1c0dc3ec8be22bbad09f9da522ebb4c2b5071e7b262ff87bb1d9c572,204541,local-authority-eng:CMD,8e73e1d276728f6646faa15bf79328bfa19c09d84c50a2374d34d1a3c8ca3355,2021-02-08,2021-02-14
1d6d736120c3687804cfa2af7df67a9ceb517f23684bbea138d499a6eddaf78f,14080,local-authority-eng:ASF,d39c74cd0801e8161d4e16dfedbd5a396d609ba6ad628bb6d3990115fa8c5680,2019-10-24,2019-11-02
1e1a6b4f7cf609ddfe4de43ac2897b881a54df21f2ee4aa6266d595a1449e2ea,204541,local-authority-eng:CMD,8e73e1d276728f6646faa15bf79328bfa19c09d84c50a2374d34d1a3c8ca3355,2020-01-20,2020-01-26
